x	Basaran
1	0
1.00843230523006	1.36869556020214E-6
1.15838430963908	-0.00484572976109868
1.33523346296401	-0.0141539545264586
1.53731109720111	-0.0269086915817923
1.75617464190362	-0.0439232198289312
2.00703372648353	-0.0629623225486206
2.29665883164497	-0.0824010843718691
2.62504311391015	-0.102645460401812
3.00908197938927	-0.121459960180084
3.46057244323107	-0.139045645084467
