0.126,-0.00054
0.251,0.05543
0.502,0.09783
0.628,0.10761
0.848,0.11236
1.005,0.11773
1.35,0.1216
1.695,0.12459
2.135,0.12799
2.762,0.13118
3.579,0.13437
4.614,0.13675
5.65,0.13723
6.372,0.13627
6.969,0.13458
8.005,0.13111
8.821,0.12737
9.449,0.12377
10.014,0.12051
10.61,0.11732
11.207,0.11324
11.834,0.10923
12.305,0.10624
12.808,0.10278
13.404,0.09925
13.938,0.09565
14.44,0.09239
15.068,0.08885
15.696,0.08641
16.449,0.08233
17.202,0.07866
18.05,0.07465
18.772,0.0716
19.902,0.06718
20.749,0.06385
21.691,0.06059
22.445,0.05801
23.512,0.05522
24.548,0.0525
25.364,0.05019
26.525,0.04775
27.812,0.04476
29.256,0.04204
30.512,0.03993
31.391,0.03885
32.144,0.03721
33.243,0.03565
34.279,0.03395
35.692,0.03232
36.884,0.03083
38.046,0.02933
39.05,0.02838
40.18,0.02716
41.436,0.0258
42.817,0.02444
44.387,0.02342
46.145,0.02192
47.683,0.02084
49.096,0.02009
51.544,0.01859
53.365,0.01737
53.584,0.01744
55.593,0.01628
58.544,0.01492
61.526,0.0137
63.347,0.01295
66.141,0.01193
69.029,0.01125
71.917,0.01036
74.899,0.00955
77.41,0.009
80.235,0.00832
82.778,0.00778
86.263,0.0071
89.904,0.00648
92.729,0.00607
94.864,0.00587
96.873,0.0056
99.007,0.00532
101.927,0.00512
105.16,0.00478
107.232,0.00444
109.649,0.00437
112.694,0.00403
114.891,0.00376
116.963,0.00362
119.349,0.00335
121.672,0.00321
124.183,0.00314
127.353,0.00314
129.488,0.00287
132.345,0.00259
135.295,0.00232
138.215,0.00225
140.318,0.00218
143.614,0.00218
146.314,0.00204
148.762,0.00211
151.995,0.00197
156.139,0.00184
158.713,0.00177
160.126,0.00197
