0,0.01
0.001,0.009983
0.002,0.0099345
0.003,0.0098572
0.004,0.0097532
0.005,0.0096243
0.006,0.009472
0.007,0.0092979
0.008,0.0091036
0.009,0.0088904
0.01,0.0086599
0.011,0.0084132
0.012,0.0081518
0.013,0.007877
0.014,0.00759
0.015,0.0072922
0.016,0.0069847
0.017,0.0066687
0.018,0.0063454
0.019,0.0060159
0.02,0.0056814
0.021,0.0053429
0.022,0.0050015
0.023,0.0046582
0.024,0.004314
0.025,0.0039698
0.026,0.0036265
0.027,0.0032851
0.028,0.0029463
0.029,0.0026109
0.03,0.0022798
0.031,0.0019536
0.032,0.001633
0.033,0.0013187
0.034,0.0010112
0.035,0.00071126
0.036,0.00041925
0.037,0.0001357
0.038,-0.00013893
0.039,-0.00040424
0.04,-0.00065986
0.041,-0.00090544
0.042,-0.0011407
0.043,-0.0013654
0.044,-0.0015792
0.045,-0.0017821
0.046,-0.0019738
0.047,-0.0021543
0.048,-0.0023234
0.049,-0.002481
0.05,-0.0026273
0.051,-0.0027621
0.052,-0.0028856
0.053,-0.0029977
0.054,-0.0030986
0.055,-0.0031883
0.056,-0.0032672
0.057,-0.0033352
0.058,-0.0033925
0.059,-0.0034395
0.06,-0.0034763
0.061,-0.0035032
0.062,-0.0035204
0.063,-0.0035281
0.064,-0.0035268
0.065,-0.0035167
0.066,-0.0034982
0.067,-0.0034715
0.068,-0.0034369
0.069,-0.003395
0.07,-0.0033459
0.071,-0.0032901
0.072,-0.0032279
0.073,-0.0031597
0.074,-0.0030859
0.075,-0.0030068
0.076,-0.0029229
0.077,-0.0028345
0.078,-0.0027419
0.079,-0.0026455
0.08,-0.0025458
0.081,-0.0024431
0.082,-0.0023377
0.083,-0.00223
0.084,-0.0021203
0.085,-0.002009
0.086,-0.0018964
0.087,-0.0017829
0.088,-0.0016688
0.089,-0.0015543
0.09,-0.0014398
0.091,-0.0013256
0.092,-0.0012119
0.093,-0.001099
0.094,-0.00098719
0.095,-0.00087669
0.096,-0.00076775
0.097,-0.00066057
0.098,-0.00055538
0.099,-0.00045238
0.1,-0.00035174
0.101,-0.00025364
0.102,-0.00015825
0.103,-6.5706e-05
0.104,2.3845e-05
0.105,0.00011028
0.106,0.00019349
0.107,0.00027336
0.108,0.00034982
0.109,0.00042279
0.11,0.00049219
0.111,0.00055798
0.112,0.0006201
0.113,0.00067854
0.114,0.00073325
0.115,0.00078424
0.116,0.0008315
0.117,0.00087504
0.118,0.00091487
0.119,0.00095101
0.12,0.00098351
0.121,0.0010124
0.122,0.0010377
0.123,0.0010596
0.124,0.0010779
0.125,0.001093
0.126,0.0011047
0.127,0.0011132
0.128,0.0011186
0.129,0.001121
0.13,0.0011204
0.131,0.001117
0.132,0.0011109
0.133,0.0011022
0.134,0.0010909
0.135,0.0010773
0.136,0.0010614
0.137,0.0010433
0.138,0.0010232
0.139,0.0010011
0.14,0.00097726
0.141,0.00095174
0.142,0.00092466
0.143,0.00089614
0.144,0.00086631
0.145,0.00083529
0.146,0.00080319
0.147,0.00077014
0.148,0.00073624
0.149,0.00070162
0.15,0.00066638
0.151,0.00063065
0.152,0.00059451
0.153,0.00055809
0.154,0.00052148
0.155,0.00048478
0.156,0.00044809
0.157,0.00041149
0.158,0.00037509
0.159,0.00033897
0.16,0.0003032
0.161,0.00026787
0.162,0.00023305
0.163,0.00019882
0.164,0.00016523
0.165,0.00013236
0.166,0.00010026
0.167,6.899e-05
0.168,3.8599e-05
0.169,9.1339e-06
0.17,-1.9361e-05
0.171,-4.6845e-05
0.172,-7.3285e-05
0.173,-9.8647e-05
0.174,-0.0001229
0.175,-0.00014603
0.176,-0.00016801
0.177,-0.00018882
0.178,-0.00020846
0.179,-0.0002269
0.18,-0.00024414
0.181,-0.00026019
0.182,-0.00027504
0.183,-0.00028869
0.184,-0.00030114
0.185,-0.00031242
0.186,-0.00032252
0.187,-0.00033147
0.188,-0.00033928
0.189,-0.00034596
0.19,-0.00035155
0.191,-0.00035605
0.192,-0.0003595
0.193,-0.00036193
0.194,-0.00036336
0.195,-0.00036382
0.196,-0.00036335
0.197,-0.00036197
0.198,-0.00035972
0.199,-0.00035664
0.2,-0.00035276
0.201,-0.00034812
0.202,-0.00034275
0.203,-0.0003367
0.204,-0.00033
0.205,-0.0003227
0.206,-0.00031482
0.207,-0.00030641
0.208,-0.00029752
0.209,-0.00028817
0.21,-0.00027841
0.211,-0.00026827
0.212,-0.0002578
0.213,-0.00024703
0.214,-0.000236
0.215,-0.00022474
0.216,-0.0002133
0.217,-0.0002017
0.218,-0.00018999
0.219,-0.00017819
0.22,-0.00016635
0.221,-0.00015448
0.222,-0.00014262
0.223,-0.0001308
0.224,-0.00011905
0.225,-0.0001074
0.226,-9.5871e-05
0.227,-8.449e-05
0.228,-7.3281e-05
0.229,-6.2265e-05
0.23,-5.1466e-05
0.231,-4.0902e-05
0.232,-3.0592e-05
0.233,-2.0554e-05
0.234,-1.0805e-05
0.235,-1.358e-06
0.236,7.7717e-06
0.237,1.6572e-05
0.238,2.5032e-05
0.239,3.3142e-05
0.24,4.0893e-05
0.241,4.8278e-05
0.242,5.529e-05
0.243,6.1924e-05
0.244,6.8176e-05
0.245,7.4043e-05
0.246,7.9524e-05
0.247,8.4617e-05
0.248,8.9322e-05
0.249,9.3642e-05
0.25,9.7578e-05
0.251,0.00010113
0.252,0.00010431
0.253,0.00010712
0.254,0.00010956
0.255,0.00011163
0.256,0.00011336
0.257,0.00011474
0.258,0.00011578
0.259,0.00011649
0.26,0.00011688
0.261,0.00011696
0.262,0.00011675
0.263,0.00011624
0.264,0.00011546
0.265,0.00011441
0.266,0.0001131
0.267,0.00011155
0.268,0.00010977
0.269,0.00010778
0.27,0.00010557
0.271,0.00010318
0.272,0.0001006
0.273,9.7856e-05
0.274,9.4956e-05
0.275,9.1913e-05
0.276,8.8739e-05
0.277,8.5448e-05
0.278,8.2052e-05
0.279,7.8562e-05
0.28,7.4991e-05
0.281,7.135e-05
0.282,6.7652e-05
0.283,6.3907e-05
0.284,6.0127e-05
0.285,5.6322e-05
0.286,5.2503e-05
0.287,4.8679e-05
0.288,4.4862e-05
0.289,4.106e-05
0.29,3.7282e-05
0.291,3.3537e-05
0.292,2.9834e-05
0.293,2.6181e-05
0.294,2.2584e-05
0.295,1.9052e-05
0.296,1.5591e-05
0.297,1.2208e-05
0.298,8.9075e-06
0.299,5.6963e-06
0.3,2.5792e-06
0.301,-4.3914e-07
0.302,-3.3543e-06
0.303,-6.1625e-06
0.304,-8.8601e-06
