x/t,1E-06,0.0303040101010101,0.0606070202020202,0.0909100303030303,0.12121304040404039,0.1515160505050505,0.1818190606060606,0.21212207070707068,0.24242508080808078,0.27272809090909084,0.30303110101010095,0.33333411111111105,0.36363712121212116,0.39394013131313127,0.4242431414141413,0.45454615151515143,0.48484916161616154,0.5151521717171716,0.5454551818181818,0.5757581919191919,0.606061202020202,0.6363642121212121,0.6666672222222222,0.6969702323232323,0.7272732424242424,0.7575762525252525,0.7878792626262626,0.8181822727272726,0.8484852828282827,0.8787882929292928,0.9090913030303029,0.939394313131313,0.9696973232323232,1.0000003333333332,1.0303033434343432,1.0606063535353534,1.0909093636363634,1.1212123737373736,1.1515153838383836,1.1818183939393938,1.2121214040404038,1.242424414141414,1.272727424242424,1.303030434343434,1.3333334444444442,1.3636364545454542,1.3939394646464645,1.4242424747474745,1.4545454848484847,1.4848484949494947,1.5151515050505049,1.5454545151515149,1.575757525252525,1.606060535353535,1.636363545454545,1.6666665555555553,1.6969695656565653,1.7272725757575755,1.7575755858585855,1.7878785959595958,1.8181816060606057,1.848484616161616,1.878787626262626,1.9090906363636362,1.9393936464646462,1.9696966565656562,1.9999996666666664,2.030302676767677,2.0606056868686866,2.090908696969697,2.121211707070707,2.1515147171717173,2.181817727272727,2.2121207373737373,2.2424237474747475,2.2727267575757573,2.3030297676767675,2.3333327777777777,2.363635787878788,2.3939387979797977,2.424241808080808,2.454544818181818,2.4848478282828284,2.515150838383838,2.5454538484848483,2.5757568585858586,2.6060598686868683,2.6363628787878786,2.666665888888889,2.696968898989899,2.7272719090909088,2.757574919191919,2.787877929292929,2.8181809393939394,2.848483949494949,2.8787869595959594,2.9090899696969696,2.9393929797979794,2.9696959898989896,2.999999
0,-1.3900931625959942E-09,6.725271079320719E-08,7.323266358326052E-07,2.161514996030829E-06,3.8605827435225665E-06,5.38666593266086E-06,6.620731090313376E-06,7.560192962132129E-06,8.319414894798118E-06,8.931262686559648E-06,9.39063055784709E-06,9.712095504840831E-06,9.914907930271732E-06,9.991958309861588E-06,9.961889933711052E-06,9.812128127785573E-06,9.539385757889083E-06,9.135782623223951E-06,8.592500800762364E-06,7.873755371895385E-06,6.969842039148323E-06,5.855710093440003E-06,4.499670258105391E-06,2.925497542905868E-06,1.3388352628523117E-06,1.8841049626640034E-07,-1.6604903385608198E-07,-4.8676857666806614E-08,2.0368826542999162E-07,5.5038556173725655E-08,1.4749330479506847E-08,1.291287331594932E-09,-1.12826121473223E-09,-1.5814067238042794E-09,-8.148059630775795E-10,3.8752768138793784E-10,-1.6702027540593697E-11,7.416593369463119E-11,-1.655390521469662E-10,2.492124991336459E-10,5.853131136793287E-11,1.1695146835219773E-10,-3.585939919034439E-10,2.747416663765674E-10,-8.893245056737352E-11,-2.5282088610796487E-11,6.315443495970156E-11,1.0910123775628922E-10,-3.728073092302794E-08,-8.835961825755693E-08,1.4583332483998281,1.458333298166585,1.4583333325261671,1.4583333337416329,1.458333333334056,1.4583333329378443,1.4583333340215912,1.458333333208287,1.458333332879491,1.4583333332135286,1.4583333332163966,1.4583333354495858,1.458333333811806,1.4583333326726093,1.4583333338640008,1.458333334298167,1.4583333288465876,1.458333332735005,1.4583333337941387,1.4583333330460202,1.458333332856243,1.4583333335128166,1.4583333334199247,1.458333333042765,1.4583333337829694,1.4583333334605508,1.45833332951046,1.458333333128318,1.4583333343256253,1.45833333289347,1.4583333329252366,1.4583333338127145,1.4583333337133333,1.4583333331922987,1.4583333334537378,1.4583333333943505,1.458333333368687,1.4583333333306412,1.4583333333982866,1.458333333241915,1.458333333593566,1.4583333333451367,1.4583333331925128,1.4583333328135115,1.4583333323984047,1.458333332448042,1.4583333324199532,1.4583333357179478,1.4583333155123628,1.4583332668627484
0.01,-5.17862055377028E-09,-6.792232577302083E-09,5.7739947217617785E-08,8.493654183958937E-07,2.251600790177411E-06,3.88040456598672E-06,5.324271650976809E-06,6.565485947321821E-06,7.560742186514119E-06,8.336750960009381E-06,8.941717154691533E-06,9.403682632631231E-06,9.722983358431414E-06,9.924208985107538E-06,9.994971955853127E-06,9.9598859394654E-06,9.80289734818699E-06,9.530030336474615E-06,9.1236766923031E-06,8.573855008867576E-06,7.864360848607552E-06,6.949514546981235E-06,5.8236292376422285E-06,4.473889778066033E-06,2.916956262485567E-06,1.269040186352493E-06,3.100724638216931E-07,-1.4070462944537444E-08,-1.1679358778229142E-07,-2.4354158143412685E-08,3.0733538318018904E-09,4.4093663842252275E-09,-1.961426941946128E-09,1.5278521363614786E-09,2.339890371730904E-10,1.251793290807783E-10,1.7861264783869688E-09,2.6888705492244642E-09,2.895639979764703E-09,3.4182287700089834E-09,1.957916937115071E-09,5.141880591681843E-10,9.71062576392215E-10,-4.800230464876315E-10,4.3155318497720207E-10,1.7981839879056619E-10,-1.1109622278109558E-10,-5.356184001789744E-10,-2.443164965531569E-08,-9.1465002428031E-08,1.458333236950014,1.45833331263858,1.4583333345622684,1.458333332583633,1.4583333333622077,1.4583333336678876,1.458333333886916,1.4583333367563278,1.4583333313082467,1.458333323507999,1.4583333371397316,1.45833332957741,1.4583333338355073,1.4583333396459632,1.4583333359652353,1.4583333271743661,1.4583333376569316,1.4583333335935829,1.4583333304211366,1.4583333353371823,1.4583333323856076,1.4583333330294517,1.45833333317421,1.4583333351939005,1.4583333321366576,1.4583333300485697,1.4583333412413066,1.458333327514682,1.458333335979855,1.4583333321268122,1.4583333337510394,1.4583333314830373,1.4583333342817313,1.4583333332945445,1.4583333334831776,1.4583333329677561,1.4583333334226174,1.4583333340745745,1.4583333334897843,1.4583333324368009,1.458333330466034,1.458333335043618,1.458333334616357,1.4583333311217967,1.4583333353813848,1.4583333328962498,1.4583333295123755,1.4583333412224253,1.4583333367051123,1.4583331653390454
0.02,3.640532327904089E-08,-3.7871759040926345E-08,-7.982330386260386E-08,7.63828396099909E-08,9.704073588789363E-07,2.2412707829297878E-06,3.894467401918413E-06,5.343835543924607E-06,6.576130639710288E-06,7.55959828170944E-06,8.346678085516662E-06,8.950292096742448E-06,9.40784451252258E-06,9.734515655479473E-06,9.918005768960246E-06,9.991328795058345E-06,9.951412679198997E-06,9.794284104544215E-06,9.525149859089211E-06,9.121489432973853E-06,8.569252628366996E-06,7.857258490250773E-06,6.933741623664378E-06,5.8039892744451324E-06,4.4004093992156564E-06,2.8375874166618214E-06,1.2654753111746052E-06,4.15472347778946E-07,-2.6815267033263362E-08,-6.680365017041999E-08,-3.057645104729789E-08,-3.20887488084337E-09,-4.0990483590897055E-09,5.509830996132202E-09,4.961065223481468E-09,2.5941594265073303E-10,2.0347809995425002E-09,4.391716379176281E-09,6.442081604115628E-09,7.0221600143233136E-09,4.981078132601642E-09,4.3703885733533403E-10,2.0974955464350568E-09,-2.6213135170115274E-09,4.4942102426588905E-10,7.707746178197938E-10,2.354973837719894E-10,-1.2518723666251181E-09,-1.0341687089942071E-08,-9.128268159174432E-08,1.4583332301719183,1.458333313375119,1.4583333346530543,1.4583333327003967,1.4583333320278344,1.4583333345835106,1.4583333357829578,1.458333341172568,1.458333322196001,1.4583333099153994,1.4583333428657799,1.4583333268980263,1.4583333347699499,1.4583333511568604,1.4583333410912824,1.4583333169211548,1.4583333446448343,1.4583333351218721,1.4583333282871007,1.4583333349200547,1.458333331764741,1.4583333323825312,1.4583333332954462,1.4583333384508899,1.4583333286488882,1.458333327048222,1.4583333495597732,1.4583333224177915,1.4583333380680237,1.4583333295368777,1.458333334670052,1.458333329542168,1.458333335265088,1.4583333336311515,1.4583333340783409,1.4583333322858827,1.4583333337296456,1.4583333352246473,1.458333333497318,1.4583333307289368,1.4583333263475065,1.458333338737138,1.4583333367708433,1.458333329589628,1.4583333368143216,1.4583333326177716,1.458333329303248,1.4583333382520194,1.4583333597992132,1.4583330278831645
0.03,1.430042987951755E-08,-8.280257897079895E-09,1.022499886467473E-08,-4.4688852013909713E-08,1.1348264552617984E-07,9.322411028432657E-07,2.2435564708283066E-06,3.880180447802277E-06,5.346093002968736E-06,6.607465829272077E-06,7.581923045758741E-06,8.366022957668338E-06,8.960764173657859E-06,9.42416545328844E-06,9.73429058875516E-06,9.912863616402908E-06,9.984887778925031E-06,9.931390726804905E-06,9.791975613004255E-06,9.51565529947174E-06,9.114420456890043E-06,8.56727826204402E-06,7.839323317552782E-06,6.9154049397784675E-06,5.800786643185347E-06,4.43078096190621E-06,2.8346796148366535E-06,1.3467742319655589E-06,4.0088849015853224E-07,-1.1173576451090119E-07,-1.0701291976442872E-07,-4.8440139127200834E-08,4.59855442409871E-10,1.4654090161004367E-08,1.850508301514855E-08,3.024782668617758E-09,2.1244606774928772E-09,3.695877127206477E-09,9.025528368833598E-09,1.1247545276123336E-08,1.0746765311684586E-08,3.3437218814959086E-10,2.8168774989679986E-09,-5.166465412873546E-09,-4.768859914573161E-10,1.1731124897542184E-09,1.4171203368254829E-09,-2.0629047953550767E-09,-8.703660640939695E-08,-3.603667728935371E-07,1.4583329858984841,1.4583332360428851,1.4583333255582864,1.4583333343082443,1.4583333320273029,1.4583333344409057,1.458333339268889,1.458333346310203,1.4583333084263057,1.4583332970457679,1.4583333466195687,1.4583333273096613,1.4583333402558092,1.4583333632195818,1.458333345950671,1.4583333074343747,1.4583333469788544,1.458333332139634,1.4583333299247552,1.4583333329818278,1.4583333303539623,1.4583333316249831,1.458333334282142,1.458333342603088,1.4583333235019857,1.4583333251020478,1.4583333527937548,1.4583333181175953,1.4583333425697032,1.4583333246450518,1.4583333358974022,1.4583333279142543,1.4583333369685172,1.4583333337362854,1.4583333349636496,1.4583333315841893,1.4583333340570066,1.4583333365104196,1.4583333334152262,1.4583333278902908,1.458333322102539,1.4583333436292953,1.4583333366499576,1.4583333297258008,1.4583333362938158,1.4583333316573672,1.4583333332452308,1.4583333282278745,1.4583333773422475,1.458332863172168
0.04,4.710081653012282E-09,1.023522956961585E-09,7.2959131649066235E-09,-3.4656770329671645E-09,-1.5798444939710245E-07,1.5391874169961036E-07,9.778180967167646E-07,2.3679738812073554E-06,3.855056600007892E-06,5.367536250859967E-06,6.597835126138379E-06,7.592918794734654E-06,8.363586515078486E-06,8.98228330783089E-06,9.433509216414607E-06,9.72931363572791E-06,9.913256980984506E-06,9.958595663641367E-06,9.928388348629254E-06,9.785808746975712E-06,9.516710301127303E-06,9.117967110880497E-06,8.565407474357948E-06,7.82166607270662E-06,6.937071514383913E-06,5.764033261129931E-06,4.374151042462269E-06,2.7526590691769503E-06,1.4443445490047061E-06,3.5206151187385437E-07,-5.9590807079986064E-08,-1.3211142719423744E-07,-5.810397272426257E-08,-2.309073355623765E-09,2.744821597133402E-08,1.4013372742728502E-08,7.177149155435752E-09,4.8532808270181655E-09,8.6624815510062E-09,1.3941813764638315E-08,1.7572746678943904E-08,3.3489411526697876E-09,3.1512372552529045E-09,-5.189747822702699E-09,-4.697715852475973E-09,3.350393391135549E-10,2.8158981682485543E-09,-1.890183487200712E-09,-6.445935334272915E-08,-3.714035621361852E-07,1.4583329844252078,1.4583332624322909,1.4583333159454055,1.458333328863565,1.4583333323276115,1.4583333352796544,1.4583333429480345,1.4583333511671412,1.4583332909702635,1.4583332885966882,1.4583333424725482,1.458333323256701,1.458333352041889,1.4583333758322599,1.4583333457643282,1.4583333078215208,1.458333354462083,1.4583333232136728,1.4583333323121324,1.4583333321674494,1.4583333284237667,1.4583333301393666,1.4583333362571658,1.4583333452038665,1.4583333156542433,1.4583333315624454,1.458333350211683,1.4583333142580481,1.4583333438441959,1.458333321672376,1.458333335860353,1.4583333268313243,1.458333338753012,1.4583333344537628,1.45833333566995,1.4583333312791475,1.4583333347067706,1.4583333373927558,1.458333333427398,1.458333324058147,1.4583333186097018,1.4583333479499727,1.4583333349340561,1.458333332762588,1.4583333365224862,1.458333328982204,1.4583333355343324,1.4583333212965115,1.4583333799800695,1.4583326543469919
0.05,-2.7716739634870424E-09,-3.5905582786737075E-09,-6.090519734580327E-09,1.3009309954426183E-08,-7.482192822377815E-09,-1.4598364994834356E-07,1.4017201798975842E-07,9.275537770620699E-07,2.351161811126894E-06,3.893276529538771E-06,5.415384312733089E-06,6.667114812306263E-06,7.63176295562354E-06,8.384565250760225E-06,8.998550305551712E-06,9.424552769389557E-06,9.73056556792727E-06,9.882079583999534E-06,9.947694475184338E-06,9.926270886446893E-06,9.779610457265511E-06,9.524626083092577E-06,9.114001190927619E-06,8.564079886800367E-06,7.844064686529699E-06,6.915251620909079E-06,5.71622886458801E-06,4.446337441024286E-06,2.72859281459108E-06,1.2873199053613174E-06,2.1782878558615622E-07,-1.263612830294255E-07,-1.5370378716616844E-07,-2.9692607495423394E-08,5.99531580181712E-08,4.6421488175838236E-08,2.401096587326182E-08,9.231657122818993E-09,6.173063704439003E-09,1.2904400783022162E-08,2.2870267064465896E-08,9.868957549086378E-09,4.77076904975911E-09,-2.6096784014272724E-09,-1.069705797992971E-08,-1.7763621826607655E-09,2.8191848635899373E-09,-1.3029873279755083E-09,-2.2647793674222123E-07,-9.011922284623335E-07,1.4583324621045621,1.4583331214538369,1.45833331159941,1.4583333180185132,1.4583333305170394,1.4583333375194139,1.4583333463659967,1.4583333524237692,1.458333269793463,1.4583332897676708,1.4583333387189996,1.4583333166736223,1.4583333657156259,1.458333393419702,1.4583333382284709,1.4583333086376349,1.4583333629342594,1.4583333137981247,1.458333333356825,1.4583333302080714,1.4583333275436583,1.4583333278953823,1.4583333391841022,1.4583333495521202,1.458333303574513,1.4583333395147222,1.4583333490130745,1.458333315126053,1.4583333438049688,1.4583333196772073,1.458333336145112,1.4583333265542024,1.4583333395533595,1.4583333353002046,1.4583333360216943,1.4583333313723146,1.4583333359476647,1.4583333378921859,1.4583333327373746,1.4583333198055708,1.4583333169615273,1.4583333516089199,1.4583333298844863,1.4583333371529419,1.4583333376249001,1.4583333282634257,1.4583333396961606,1.4583333118056092,1.45833338264014,1.4583324498142833
0.06,-1.5332007453913207E-09,-4.7566794154757365E-09,-1.1086124521049206E-08,2.723219061260554E-09,5.327339381766578E-08,-1.2509337937702952E-07,-9.917337045567711E-08,1.557774749566851E-07,1.016444033936493E-06,2.36595904557385E-06,3.939852353802935E-06,5.3644277349631475E-06,6.6319045813597455E-06,7.624541061753839E-06,8.41657264810573E-06,8.992343155703073E-06,9.446250268630168E-06,9.714532417800744E-06,9.865298710125577E-06,9.948597875629676E-06,9.91742036086601E-06,9.7907324639512E-06,9.523753916349314E-06,9.10530355626097E-06,8.56374257387203E-06,7.853935847832514E-06,6.833720916967159E-06,5.80169591153993E-06,4.475146527393152E-06,2.7684597419460733E-06,1.1911539041601752E-06,2.9996579279257634E-07,-8.623411095923593E-08,-1.2289180044723382E-07,-4.1950469879471823E-08,2.5926045769554974E-08,3.260840451832267E-08,2.3716315462299373E-08,1.2347756478765735E-08,1.3478072925077084E-08,2.52422538281963E-08,1.8563107100900153E-08,5.191357997444142E-09,2.416860865967233E-09,-1.3659474100551034E-08,-4.996685708312371E-09,-9.831073120957973E-10,1.7333080620025117E-10,-1.9169460545470152E-07,-9.245874307651709E-07,1.4583324485103801,1.458333167377768,1.4583333168897548,1.4583333114832562,1.458333321838558,1.4583333370675047,1.458333355160011,1.4583333507626823,1.4583332439505776,1.4583332934360071,1.4583333304073798,1.4583333142180315,1.4583333752808494,1.458333410433634,1.4583333327783072,1.458333319672569,1.4583333660795441,1.4583333072912084,1.4583333320993095,1.4583333262221434,1.4583333270672625,1.458333325856094,1.4583333412147645,1.4583333484159853,1.4583332944272194,1.458333354619116,1.4583333292077365,1.4583333185881457,1.458333339876283,1.4583333215087695,1.4583333330257056,1.458333329264232,1.458333340061062,1.4583333364213014,1.4583333355901442,1.4583333319381324,1.4583333379459766,1.4583333383642412,1.4583333313092148,1.458333313861906,1.4583333194259378,1.458333354677803,1.4583333246572368,1.4583333400501983,1.4583333370205507,1.4583333269460823,1.458333340085369,1.4583333104245566,1.4583333370875788,1.458332212454078
0.07,1.6958018957410868E-09,-2.0056200518654986E-09,-1.314496873303494E-08,-7.649531774965229E-09,4.561415848612577E-08,8.881502879676424E-08,-1.4707312023360348E-07,-1.359250851893137E-07,1.6769146785771926E-07,1.1098102146315937E-06,2.3636984043483114E-06,3.9555447352656785E-06,5.398934711864366E-06,6.640962698219758E-06,7.645966388582673E-06,8.41506514694659E-06,9.008488755961187E-06,9.43258161813231E-06,9.686815573854526E-06,9.867153692125636E-06,9.935705398750724E-06,9.927093659266564E-06,9.798079489856068E-06,9.517362599162607E-06,9.127317203032259E-06,8.595642518782231E-06,7.77787442345511E-06,6.885119799212296E-06,5.917060468040681E-06,4.294519380384332E-06,2.6037672907047997E-06,1.171560741446555E-06,3.36369777780019E-07,-1.404702040896456E-07,-8.127070215444445E-08,-2.2951725420748957E-08,2.2675135455326815E-08,3.3615146702624034E-08,2.48646655277147E-08,1.7206060878770757E-08,2.564915700049339E-08,2.6085197451976263E-08,6.673801477198223E-09,1.0129208756948475E-08,-1.3331734555568122E-08,-8.283650477761436E-09,-5.058513931505194E-09,-2.1414839847585283E-11,-1.5962111050960633E-07,-9.403973232719963E-07,1.4583324284330768,1.458333207424408,1.4583333228337767,1.458333312292993,1.4583333150322757,1.4583333339443083,1.4583333626392492,1.458333344679404,1.4583332234043849,1.4583332996099159,1.4583333201524087,1.4583333174350188,1.4583333850319322,1.4583334186123242,1.4583333257864564,1.458333336538339,1.4583333643125098,1.4583333032822665,1.4583333312677917,1.4583333207046005,1.4583333255507909,1.4583333256223778,1.4583333443589497,1.4583333422128948,1.4583332864396692,1.4583333702325751,1.4583333136695296,1.4583333237946252,1.4583333333679285,1.4583333252334343,1.4583333298863963,1.4583333323417047,1.4583333402623444,1.4583333375309822,1.4583333346630032,1.4583333327588588,1.4583333401278684,1.4583333388911082,1.4583333291131864,1.4583333060950716,1.4583333240583911,1.4583333547208384,1.4583333199267337,1.4583333426403036,1.458333334435879,1.4583333275042396,1.458333336587323,1.4583333203093642,1.4583332661876693,1.4583319467860762
0.08,3.3164795435951635E-10,5.554892999710834E-09,-1.0587667598049083E-08,-1.509424397036254E-08,-8.420439753794131E-09,8.80407010487544E-08,2.4567071970678092E-08,-9.828962098698616E-08,-1.0867116307989714E-07,1.9059658956269E-07,1.0821730117413247E-06,2.3647283632625345E-06,3.941890589064742E-06,5.3935130773427926E-06,6.6871451878675206E-06,7.666654846736714E-06,8.433223923251073E-06,9.020584219510939E-06,9.401713477354807E-06,9.69215086278912E-06,9.850805626621167E-06,9.93848379908682E-06,9.93539276995884E-06,9.791906371927144E-06,9.531546992020327E-06,9.170135968893251E-06,8.52960835024657E-06,7.746991531399126E-06,7.030444526109272E-06,5.871418294414397E-06,4.18637544288442E-06,2.5873793253385373E-06,1.1891894549345108E-06,2.786040427886231E-07,-9.323475023598888E-08,-8.39608741861095E-08,-4.5216148790884086E-08,3.482589464754847E-08,4.129599711842744E-08,3.4233811244759464E-08,2.6487627409294647E-08,3.220068549870108E-08,8.960286175188439E-09,1.6163575621471407E-08,-1.1221465093369108E-08,-1.0292067339095327E-08,-7.579389516775312E-09,-2.0139592228576114E-09,-4.265237606591271E-07,-1.852801145910119E-06,1.4583315205832572,1.4583329650806065,1.4583333233570628,1.4583333180473579,1.4583333147436446,1.4583333292436784,1.4583333658234328,1.4583333299969934,1.458333203997048,1.4583333133119822,1.45833330606309,1.4583333238320113,1.45833339799573,1.4583334219573088,1.4583333111312204,1.4583333601107198,1.4583333599107795,1.4583333039728912,1.4583333324188539,1.4583333158462328,1.4583333220249193,1.4583333259453966,1.4583333498313418,1.4583333354629233,1.458333278630824,1.458333385101876,1.4583333015469606,1.458333337019652,1.4583333207072022,1.4583333310042716,1.458333326379521,1.4583333363690518,1.458333338844971,1.4583333391491144,1.4583333335721962,1.458333333899799,1.4583333424893377,1.458333338804072,1.4583333270705825,1.4583332997177598,1.4583333316169296,1.4583333523886832,1.458333316656593,1.4583333454743137,1.45833333389699,1.458333329192609,1.4583333267665541,1.458333337345691,1.4583331800943766,1.4583317588892668
