  -5.1319824011741511e-02	   2.0783826092516389e-03	
   1.4954093167782447e+00	  -5.3288660509379360e-03	
   4.3475176716340345e+00	  -2.0139184151806822e-02	
   6.2325546317889220e+00	  -2.9028384050375583e-02	
   8.6978762209594542e+00	  -4.1617864903430890e-02	
   1.0776411044444730e+01	  -5.1986508508672563e-02	
   1.2084924673143309e+01	  -7.0460330432336682e-02	
   1.2675657350934895e+01	  -1.1106311966343921e-01	
   1.3030264126390261e+01	  -1.7011298381333950e-01	
   1.3423110760365562e+01	  -1.9373727586159029e-01	
   1.3863391535783624e+01	  -2.1441020309161402e-01	
   1.4481080179417129e+01	  -1.7973271128232193e-01	
   1.4566963140355346e+01	  -1.4209382452797772e-01	
   1.4841955784138056e+01	  -9.0435328004127680e-02	
   1.5164800491314569e+01	  -3.7301566993114987e-02	
   1.5154979325465186e+01	  -2.6132092130959350e-03	
   1.5433942227782754e+01	   3.5022334165639962e-02	
   1.5704964613030606e+01	   1.0070378383460410e-01	
   1.6170529666486441e+01	   1.6121553896923368e-01	
   1.7076584456335862e+01	   2.0031631670830718e-01	
   1.8972905309168759e+01	   1.5157240787099313e-01	
   2.1011946508280989e+01	   1.1020649315729603e-01	
   2.2610706931975155e+01	   8.9513505673622540e-02	
   2.4692794092044245e+01	   6.6598009254331347e-02	
   2.6678132320448150e+01	   4.4422234688376638e-02	
   2.9339668265630817e+01	   2.0758657976728268e-02	
   3.2528621713022872e+01	   9.6327397962064909e-03	
   3.5086721975323748e+01	   1.0326490234928876e-02	
   3.9474693500242545e+01	   2.6487532081551024e-02	
   4.3526864737502670e+01	   3.5273923180164618e-02	
   4.6807134131196435e+01	   4.2597587450146718e-02	
   4.9943638373733279e+01	   4.6233508424173453e-02	
