"x","y"
-5,0.0035564
-4.9706,0.0049261
-4.9412,0.0035401
-4.9118,0.002145
-4.8824,0.0034927
-4.8529,0.0020658
-4.8235,0.0034213
-4.7941,0.0047724
-4.7647,0.0033174
-4.7353,0.0046944
-4.7059,0.0031836
-4.6765,0.0016691
-4.6471,0.0030372
-4.6176,0.0014676
-4.5882,0.0028767
-4.5588,0.0042823
-4.5294,0.0026906
-4.5,0.0041431
-4.4706,0.0024947
-4.4412,0.00084707
-4.4118,0.0023039
-4.3824,0.00061689
-4.3529,0.002115
-4.3235,0.0036153
-4.2941,0.0019239
-4.2647,0.0034642
-4.2353,0.0017473
-4.2059,3.4386e-05
-4.1765,0.0015881
-4.1491,0
-4.1471,-0.00011922
-4.1448,0
-4.1176,0.00145
-4.0882,0.0030292
-4.0588,0.0013398
-3.9777,0
-3.9706,-0.00040002
-3.9633,0
-4.0294,0.002934
-4,0.0012638
-3.9412,0.0012112
-3.9189,0
-3.9118,-0.00039273
-3.9045,0
-3.8824,0.0011945
-3.8529,0.0027979
-3.8235,0.0012306
-3.739,0
-3.7353,-0.000189
-3.7318,0
-3.7941,0.0028143
-3.7647,0.0013087
-3.7059,0.0014063
-3.6765,1.5392e-05
-3.6471,0.0015459
-3.6176,0.003095
-3.5882,0.0017468
-3.5588,0.0032398
-3.5294,0.0019757
-3.5,0.00071843
-3.4706,0.0022076
-3.4412,0.0010815
-3.4118,0.0024775
-3.3824,0.003889
-3.3529,0.0027955
-3.3235,0.0041162
-3.2941,0.0030995
-3.2647,0.0020821
-3.2353,0.0033766
-3.2059,0.0024856
-3.1765,0.0036818
-3.1471,0.0048871
-3.1176,0.0040028
-3.0882,0.0050868
-3.0588,0.0042452
-3.0294,0.0033956
-3,0.0044277
-2.9706,0.0036849
-2.9412,0.00463
-2.9118,0.0055743
-2.8824,0.0048071
-2.8529,0.0056097
-2.8235,0.0048432
-2.7941,0.0040626
-2.7647,0.0047959
-2.7353,0.004103
-2.7059,0.0047696
-2.6765,0.0054298
-2.6471,0.0046912
-2.6176,0.0052055
-2.5882,0.0044406
-2.5588,0.0036637
-2.5294,0.0041129
-2.5,0.0034169
-2.4706,0.0038244
-2.4412,0.0042273
-2.4118,0.0034897
-2.3824,0.0037726
-2.3529,0.003015
-2.3235,0.0022571
-2.2941,0.0025099
-2.2647,0.0018322
-2.2353,0.0020696
-2.2059,0.0023125
-2.1765,0.0016229
-2.1471,0.0018043
-2.1176,0.0011318
-2.0882,0.0004754
-2.0588,0.00067549
-1.9441,0
-1.9412,-5.3143e-05
-2.0294,8.8617e-05
-2,0.00028827
-1.9706,0.00050596
-1.9339,0
-1.9019,0
-1.8824,-0.0003313
-1.8529,-0.00082395
-1.8235,-0.00055716
-1.9118,0.0001678
-1.7941,-0.00097653
-1.7647,-0.00067513
-1.7353,-0.00036246
-1.7059,-0.00070514
-1.6765,-0.0003863
-1.6471,-0.00068763
-1.6176,-0.00098132
-1.5882,-0.00059559
-1.5588,-0.00081711
-1.5294,-0.00039796
-1.5015,0
-1.4965,0
-1.4706,-0.00015479
-1.5,2.2121e-05
-1.4596,0
-1.3874,0
-1.3824,-2.5686e-05
-1.3807,0
-1.4412,0.00027343
-1.4118,0.00012093
-1.3529,0.00040376
-1.3235,0.00028201
-1.2941,0.00071032
-1.2647,0.0011452
-1.2353,0.0010115
-1.2059,0.001381
-1.1765,0.0011943
-1.1471,0.00099551
-1.1176,0.001298
-1.0882,0.0011221
-1.0588,0.001417
-1.0294,0.0017014
-1,0.0014603
-0.97059,0.0016316
-0.94118,0.0013131
-0.91176,0.00098824
-0.88235,0.0011076
-0.85294,0.00081378
-0.82353,0.00094005
-0.79412,0.0010649
-0.76471,0.00072928
-0.73529,0.00080123
-0.70588,0.00045072
-0.67647,0.00011755
-0.64706,0.00021041
-0.62657,0
-0.61765,-9.5819e-05
-0.59457,0
-0.54155,0
-0.52941,-0.00010764
-0.58824,2.5835e-05
-0.55882,0.00016342
-0.50908,0
-0.49356,0
-0.47059,-0.00018983
-0.44118,-0.00043699
-0.41176,-0.00022678
-0.5,5.3969e-05
-0.38235,-0.0004245
-0.35294,-0.00018361
-0.32965,0
-0.31501,0
-0.29412,-0.00011181
-0.32353,4.8873e-05
-0.27836,0
-0.24253,0
-0.23529,-3.0501e-05
-0.20588,-0.00014767
-0.18623,0
-0.26471,9.6954e-05
-0.17647,6.4213e-05
-0.14706,5.3237e-06
-0.11765,0.00014141
-0.088235,0.00027895
-0.058824,0.00020099
-0.029412,0.00023204
0,0.00024343
0.029412,0.00023204
0.058824,0.00020099
0.088235,0.00027895
0.11765,0.00014141
0.14706,5.3237e-06
0.17647,6.4213e-05
0.18623,0
0.20588,-0.00014767
0.23529,-3.0501e-05
0.24253,0
0.27836,0
0.29412,-0.00011181
0.26471,9.6954e-05
0.31501,0
0.32965,0
0.35294,-0.00018361
0.38235,-0.0004245
0.41176,-0.00022678
0.32353,4.8873e-05
0.44118,-0.00043699
0.47059,-0.00018983
0.49356,0
0.50908,0
0.52941,-0.00010764
0.5,5.3969e-05
0.54155,0
0.59457,0
0.61765,-9.5819e-05
0.62657,0
0.55882,0.00016342
0.58824,2.5835e-05
0.64706,0.00021041
0.67647,0.00011755
0.70588,0.00045072
0.73529,0.00080123
0.76471,0.00072928
0.79412,0.0010649
0.82353,0.00094005
0.85294,0.00081378
0.88235,0.0011076
0.91176,0.00098824
0.94118,0.0013131
0.97059,0.0016316
1,0.0014603
1.0294,0.0017014
1.0588,0.001417
1.0882,0.0011221
1.1176,0.001298
1.1471,0.00099551
1.1765,0.0011943
1.2059,0.001381
1.2353,0.0010115
1.2647,0.0011452
1.2941,0.00071032
1.3235,0.00028201
1.3529,0.00040376
1.3807,0
1.3824,-2.5686e-05
1.3874,0
1.4596,0
1.4706,-0.00015479
1.4118,0.00012093
1.4412,0.00027343
1.4965,0
1.5015,0
1.5294,-0.00039796
1.5588,-0.00081711
1.5882,-0.00059559
1.5,2.2121e-05
1.6176,-0.00098132
