"x","y"
-5,-2.6785e-08
-4.9879,0
-4.9706,3.8321e-08
-4.9412,4.506e-08
-4.9118,5.1931e-08
-4.8824,1.1743e-07
-4.7766,0
-4.7647,-2.7197e-08
-4.8529,4.7441e-08
-4.8235,4.3369e-08
-4.7941,4.0172e-08
-4.7553,0
-4.7353,5.8024e-08
-4.7059,6.4073e-08
-4.6765,6.9674e-08
-4.6471,1.5354e-07
-4.5377,0
-4.5294,-2.6368e-08
-4.6176,5.5695e-08
-4.5882,6.043e-08
-4.5588,6.6746e-08
-4.5236,0
-4.5,1.0651e-07
-4.4706,1.0493e-07
-4.4412,1.027e-07
-4.4118,2.3359e-07
-4.2975,0
-4.2941,-1.7048e-08
-4.3824,7.7015e-08
-4.3529,1.0397e-07
-4.3235,1.3309e-07
-4.2919,0
-4.2647,2.0684e-07
-4.2353,1.841e-07
-4.2059,1.621e-07
-4.1765,3.8814e-07
-4.1471,1.2932e-07
-4.1176,2.1404e-07
-4.0882,3.0035e-07
-4.0588,4.6103e-08
-4.0294,4.3185e-07
-4,3.3835e-07
-3.9706,2.4353e-07
-3.9412,6.2509e-07
-3.8301,0
-3.8235,-1.2258e-07
-3.9118,1.2304e-07
-3.8824,2.7998e-07
-3.8529,4.2266e-07
-3.8176,0
-3.7451,0
-3.7353,-9.0112e-08
-3.7315,0
-3.7941,4.8069e-07
-3.7647,1.7898e-07
-3.7059,6.1043e-07
-3.6773,0
-3.6765,-1.834e-08
-3.6759,0
-3.6471,9.0632e-07
-3.6176,1.962e-06
-3.5882,1.7243e-06
-3.5588,4.0254e-06
-3.5294,4.139e-06
-3.5,4.2812e-06
-3.4706,6.6644e-06
-3.371,0
-3.3529,-3.4407e-06
-3.4412,4.3314e-06
-3.4118,3.8045e-06
-3.3824,2.181e-06
-3.3235,-7.414e-06
-3.2941,-1.6214e-05
-3.2647,-2.5769e-05
-3.2353,-3.1998e-05
-3.2059,-3.9023e-05
-3.1765,-3.1778e-05
-3.1471,-1.974e-05
-3.1176,-1.235e-05
-3.1076,0
-3.0882,2.3836e-05
-3.0588,5.3562e-05
-3.0294,9.1271e-05
-3,0.0001514
-2.9706,0.00018433
-2.9412,0.00021224
-2.9118,0.00022554
-2.8824,0.00021458
-2.8181,0
-2.7941,-0.00013671
-2.7647,-0.00031414
-2.8529,0.00015791
-2.8235,3.067e-05
-2.7353,-0.00055877
-2.7059,-0.00071483
-2.6765,-0.00086315
-2.6471,-0.0010838
-2.6176,-0.0010831
-2.5882,-0.0010129
-2.5588,-0.00082052
-2.5294,-0.00045183
-2.5016,0
-2.5,2.5037e-05
-2.4706,0.00068108
-2.4412,0.001441
-2.4118,0.002226
-2.3824,0.0030477
-2.3529,0.0034517
-2.3235,0.0037243
-2.2941,0.0041456
-2.2647,0.0039129
-2.2353,0.0036474
-2.2059,0.0030578
-2.1765,0.0018422
-2.1345,0
-2.1176,-0.00092573
-2.0882,-0.0027089
-2.0588,-0.0043325
-2.1471,0.00069423
-2.0294,-0.006256
-2,-0.007236
-1.9706,-0.008031
-1.9412,-0.0093765
-1.9118,-0.0095757
-1.8824,-0.01035
-1.8529,-0.010769
-1.8235,-0.0098715
-1.7941,-0.0096747
-1.7647,-0.0080945
-1.7353,-0.0063093
-1.7059,-0.0054662
-1.6765,-0.0032063
-1.6471,-0.0026047
-1.6176,-0.0019528
-1.5944,0
-1.5882,0.00050859
-1.5588,0.00089015
