"x","y"
-5,0.0017879
-4.9706,0.0017203
-4.9412,0.0015382
-4.9118,0.001256
-4.8824,0.00088726
-4.8262,0
-4.8235,-3.9958e-05
-4.7941,-0.00049886
-4.7647,-0.0010392
-4.8529,0.00040096
-4.7353,-0.0014857
-4.7059,-0.001876
-4.6765,-0.0021898
-4.6471,-0.0024066
-4.6176,-0.0025118
-4.5882,-0.0024617
-4.5588,-0.0023013
-4.5294,-0.0020746
-4.5,-0.0016728
-4.4706,-0.0012898
-4.4412,-0.00083357
-4.4118,-0.00021088
-4.4007,0
-4.3824,0.00034716
-4.3529,0.0009729
-4.3235,0.0015957
-4.2941,0.0021433
-4.2647,0.0027162
-4.2353,0.0030887
-4.2059,0.0033945
-4.1765,0.0037657
-4.1471,0.0038889
-4.1176,0.0040952
-4.0882,0.0042065
-4.0588,0.0040421
-4.0294,0.0039674
-4,0.0035933
-3.9706,0.003139
-3.9412,0.0028214
-3.9118,0.002188
-3.8824,0.0018271
-3.8529,0.0014139
-3.8235,0.00061946
-3.7878,0
-3.7647,-0.00066277
-3.7353,-0.001509
-3.7059,-0.0019437
-3.7941,0.00018187
-3.6765,-0.0028223
-3.6471,-0.0031068
-3.6176,-0.0033576
-3.5882,-0.0041277
-3.5588,-0.0042185
-3.5294,-0.0049783
-3.5,-0.0056767
-3.4706,-0.0055722
-3.4412,-0.006209
-3.4118,-0.0058495
-3.3824,-0.0054357
-3.3529,-0.0058975
-3.3235,-0.0052617
-3.2941,-0.0057732
-3.2647,-0.0062258
-3.2353,-0.0053916
-3.2059,-0.0058478
-3.1765,-0.0047594
-3.1471,-0.0036485
-3.1176,-0.0040195
-3.0882,-0.0027022
-3.0588,-0.0032207
-3.0294,-0.0037136
-3,-0.0022809
-2.9706,-0.002901
-2.9412,-0.0012693
-2.918,0
-2.8962,0
-2.8824,-0.00030498
-2.9118,0.0003477
-2.8773,0
-2.8008,0
-2.7941,-0.00019151
-2.791,0
-2.8529,0.0014992
-2.8235,0.00064836
-2.7647,0.0016047
-2.7353,0.0005815
-2.7059,0.0025232
-2.6765,0.0044631
-2.6471,0.0033476
-2.6176,0.0053645
-2.5882,0.0040321
-2.5588,0.0027091
-2.5294,0.0046678
-2.5,0.0032322
-2.4706,0.0052938
-2.4412,0.0073485
-2.4118,0.0058062
-2.3824,0.0078271
-2.3529,0.006118
-2.3235,0.0044223
-2.2941,0.0063712
-2.2647,0.0046746
-2.2353,0.006661
-2.2059,0.0086438
-2.1765,0.0068678
-2.1471,0.008712
-2.1176,0.0068665
-2.0882,0.0050377
-2.0588,0.0068033
-2.0294,0.0051108
-2,0.0068264
-1.9706,0.0085506
-1.9412,0.0068304
-1.9118,0.0082932
-1.8824,0.006626
-1.8529,0.0049687
-1.8235,0.0063493
-1.7941,0.0049766
-1.7647,0.0062234
-1.7353,0.0074909
-1.7059,0.0061169
-1.6765,0.0070909
-1.6471,0.0057841
-1.6176,0.0044877
-1.5882,0.0054214
-1.5588,0.0043858
-1.5294,0.0052543
-1.5,0.0061435
-1.4706,0.0051024
-1.4412,0.0057896
-1.4118,0.0047301
-1.3824,0.0036882
-1.3529,0.0043643
-1.3235,0.0035199
-1.2941,0.004208
-1.2647,0.0049168
-1.2353,0.0040656
-1.2059,0.0046229
-1.1765,0.0037122
-1.1471,0.0028247
-1.1176,0.0033803
-1.0882,0.0026565
-1.0588,0.003257
-1.0294,0.0038813
-1,0.0031506
-0.97059,0.0036425
-0.94118,0.0028471
-0.91176,0.0020792
-0.88235,0.0025701
-0.85294,0.0019464
-0.82353,0.0024826
-0.79412,0.0030465
-0.76471,0.002415
-0.73529,0.0028573
-0.70588,0.0021741
-0.67647,0.0015159
-0.64706,0.0019543
-0.61765,0.0014353
-0.58824,0.0018983
-0.55882,0.0023879
-0.52941,0.0018646
-0.5,0.0022407
-0.47059,0.0016979
-0.44118,0.0011542
-0.41176,0.0015206
-0.38235,0.0011399
-0.35294,0.0015001
-0.32353,0.0018598
-0.29412,0.0014823
-0.26471,0.0016604
-0.23529,0.0013347
-0.20588,0.0010474
-0.17647,0.0012239
-0.14706,0.0011123
-0.11765,0.0012294
-0.088235,0.0013578
-0.058824,0.0012612
-0.029412,0.0012667
0,0.0012687
0.029412,0.0012667
0.058824,0.0012612
0.088235,0.0013578
0.11765,0.0012294
0.14706,0.0011123
0.17647,0.0012239
0.20588,0.0010474
0.23529,0.0013347
0.26471,0.0016604
0.29412,0.0014823
0.32353,0.0018598
0.35294,0.0015001
0.38235,0.0011399
0.41176,0.0015206
0.44118,0.0011542
0.47059,0.0016979
0.5,0.0022407
0.52941,0.0018646
0.55882,0.0023879
0.58824,0.0018983
0.61765,0.0014353
0.64706,0.0019543
0.67647,0.0015159
0.70588,0.0021741
0.73529,0.0028573
0.76471,0.002415
0.79412,0.0030465
0.82353,0.0024826
0.85294,0.0019464
0.88235,0.0025701
0.91176,0.0020792
0.94118,0.0028471
0.97059,0.0036425
1,0.0031506
1.0294,0.0038813
1.0588,0.003257
1.0882,0.0026565
1.1176,0.0033803
1.1471,0.0028247
1.1765,0.0037122
1.2059,0.0046229
1.2353,0.0040656
1.2647,0.0049168
1.2941,0.004208
1.3235,0.0035199
1.3529,0.0043643
1.3824,0.0036882
1.4118,0.0047301
1.4412,0.0057896
1.4706,0.0051024
1.5,0.0061435
1.5294,0.0052543
1.5588,0.0043858
1.5882,0.0054214
1.6176,0.0044877
1.6471,0.0057841
1.6765,0.0070909
1.7059,0.0061169
1.7353,0.0074909
1.7647,0.0062234
1.7941,0.0049766
1.8235,0.0063493
1.8529,0.0049687
1.8824,0.006626
1.9118,0.0082932
1.9412,0.0068304
1.9706,0.0085506
2,0.0068264
2.0294,0.0051108
2.0588,0.0068033
2.0882,0.0050377
2.1176,0.0068665
2.1471,0.008712
2.1765,0.0068678
2.2059,0.0086438
2.2353,0.006661
2.2647,0.0046746
2.2941,0.0063712
2.3235,0.0044223
2.3529,0.006118
2.3824,0.0078271
2.4118,0.0058062
2.4412,0.0073485
2.4706,0.0052938
2.5,0.0032322
2.5294,0.0046678
2.5588,0.0027091
2.5882,0.0040321
2.6176,0.0053645
2.6471,0.0033476
2.6765,0.0044631
2.7059,0.0025232
2.7353,0.0005815
2.7647,0.0016047
2.791,0
2.7941,-0.00019151
2.8008,0
2.8773,0
2.8824,-0.00030498
2.8235,0.00064836
2.8529,0.0014992
2.8962,0
2.918,0
2.9412,-0.0012693
2.9706,-0.002901
3,-0.0022809
2.9118,0.0003477
3.0294,-0.0037136
3.0588,-0.0032207
3.0882,-0.0027022
3.1176,-0.0040195
3.1471,-0.0036485
3.1765,-0.0047594
3.2059,-0.0058478
3.2353,-0.0053916
3.2647,-0.0062258
3.2941,-0.0057732
3.3235,-0.0052617
3.3529,-0.0058975
3.3824,-0.0054357
3.4118,-0.0058495
3.4412,-0.006209
3.4706,-0.0055722
3.5,-0.0056767
3.5294,-0.0049783
3.5588,-0.0042185
3.5882,-0.0041277
3.6176,-0.0033576
3.6471,-0.0031068
3.6765,-0.0028223
3.7059,-0.0019437
3.7353,-0.001509
3.7647,-0.00066277
3.7878,0
3.7941,0.00018187
3.8235,0.00061946
3.8529,0.0014139
3.8824,0.0018271
3.9118,0.002188
3.9412,0.0028214
3.9706,0.003139
4,0.0035933
4.0294,0.0039674
4.0588,0.0040421
4.0882,0.0042065
4.1176,0.0040952
4.1471,0.0038889
4.1765,0.0037657
4.2059,0.0033945
4.2353,0.0030887
4.2647,0.0027162
4.2941,0.0021433
4.4007,0
4.4118,-0.00021088
4.3235,0.0015957
4.3529,0.0009729
4.3824,0.00034716
4.4412,-0.00083357
4.4706,-0.0012898
4.5,-0.0016728
4.5294,-0.0020746
4.5588,-0.0023013
4.5882,-0.0024617
4.6176,-0.0025118
4.6471,-0.0024066
4.6765,-0.0021898
4.7059,-0.001876
4.7353,-0.0014857
4.7647,-0.0010392
4.7941,-0.00049886
4.8235,-3.9958e-05
4.8262,0
4.8529,0.00040096
4.8824,0.00088726
4.9118,0.001256
4.9412,0.0015382
4.9706,0.0017203
5,0.0017879
