"x","y"
-5,-0.00059525
-4.9706,-0.00011931
-4.9412,-0.00059616
-4.9118,-0.0010801
-4.8824,-0.00060688
-4.8529,-0.0011172
-4.8235,-0.00061732
-4.7941,-0.0001278
-4.7647,-0.00066095
-4.7353,-0.00013181
-4.7059,-0.00073388
-4.6765,-0.0013478
-4.6471,-0.00083854
-4.6176,-0.0015318
-4.5882,-0.00098268
-4.5588,-0.00045623
-4.5294,-0.0011985
-4.5,-0.00061575
-4.4706,-0.0014779
-4.4412,-0.0023505
-4.4118,-0.0017814
-4.3824,-0.0027705
-4.3529,-0.0021043
-4.3235,-0.0014472
-4.2941,-0.002453
-4.2647,-0.0016877
-4.2353,-0.0028109
-4.2059,-0.0039186
-4.1765,-0.0030807
-4.1471,-0.0042702
-4.1176,-0.0032394
-4.0882,-0.0021853
-4.0588,-0.0032922
-4.0294,-0.0020597
-4,-0.0032238
-3.9706,-0.0043403
-3.9412,-0.0029349
-3.9118,-0.0040626
-3.8824,-0.0024344
-3.8529,-0.00077407
-3.8235,-0.0017815
-3.7951,0
-3.7924,0
-3.7647,-0.00097221
-3.7353,-0.0019728
-3.7059,-1.669e-06
-3.7941,6.049e-05
-3.6765,-0.0010161
-3.662,0
-3.6471,0.0010422
-3.6176,0.0031027
-3.5882,0.0020844
-3.5588,0.0041868
-3.5294,0.0030731
-3.5,0.0019447
-3.4706,0.0039536
-3.4412,0.0027626
-3.4118,0.0047103
-3.3824,0.0066162
-3.3529,0.0052719
-3.3235,0.0070423
-3.2941,0.0055909
-3.2647,0.0041074
-3.2353,0.0057218
-3.2059,0.0042246
-3.1765,0.0057324
-3.1471,0.0072221
-3.1176,0.0056512
-3.0882,0.0069758
-3.0588,0.0054565
-3.0294,0.003946
-3,0.0052388
-2.9706,0.0039086
-2.9412,0.0051073
-2.9118,0.0063342
-2.8824,0.0050722
-2.8529,0.0061533
-2.8235,0.0050444
-2.7941,0.0039507
-2.7647,0.0050424
-2.7353,0.0041745
-2.7059,0.0051579
-2.6765,0.0061524
-2.6471,0.0052946
-2.6176,0.0061396
-2.5882,0.0053181
-2.5588,0.0044842
-2.5294,0.0052693
-2.5,0.0045535
-2.4706,0.005245
-2.4412,0.0059287
-2.4118,0.0051655
-2.3824,0.0057056
-2.3529,0.0049188
-2.3235,0.0041288
-2.2941,0.0046362
-2.2647,0.0039481
-2.2353,0.0044398
-2.2059,0.004941
-2.1765,0.0042559
-2.1471,0.0046781
-2.1176,0.0039768
-2.0882,0.003289
-2.0588,0.0037249
-2.0294,0.0031458
-2,0.003611
-1.9706,0.0040878
-1.9412,0.0035146
-1.9118,0.0039245
-1.8824,0.0033081
-1.8529,0.0027003
-1.8235,0.0031051
-1.7941,0.0025778
-1.7647,0.0030164
-1.7353,0.0034618
-1.7059,0.0029216
-1.6765,0.0032894
-1.6471,0.0026956
-1.6176,0.0021126
-1.5882,0.0024765
-1.5588,0.0019705
-1.5294,0.0023789
-1.5,0.0027985
-1.4706,0.002287
-1.4412,0.0026384
-1.4118,0.0020842
-1.3824,0.0015446
-1.3529,0.0018976
-1.3235,0.0014365
-1.2941,0.0018325
-1.2647,0.0022413
-1.2353,0.0017736
-1.2059,0.0021146
-1.1765,0.0016095
-1.1471,0.0011191
-1.1176,0.0014563
-1.0882,0.0010393
-1.0588,0.0014096
-1.0294,0.0017941
-1,0.0013682
-0.97059,0.0016854
-0.94118,0.0012311
-0.91176,0.00079263
-0.88235,0.0011046
-0.85294,0.00073821
-0.82353,0.0010705
-0.79412,0.0014195
-0.76471,0.0010455
-0.73529,0.0013313
-0.70588,0.00094115
-0.67647,0.00056441
-0.64706,0.00084284
-0.61765,0.00054348
-0.58824,0.00082115
-0.55882,0.0011143
-0.52941,0.00081031
-0.5,0.0010407
-0.47059,0.00073993
-0.44118,0.00043782
-0.41176,0.00065874
-0.38235,0.00044959
-0.35294,0.00065108
-0.32353,0.00085251
-0.29412,0.00064479
-0.26471,0.00075067
-0.23529,0.00057981
-0.20588,0.00042935
-0.17647,0.00053195
-0.14706,0.00047116
-0.11765,0.00053493
-0.088235,0.00060449
-0.058824,0.00055087
-0.029412,0.00055466
0,0.00055606
0.029412,0.00055466
0.058824,0.00055087
0.088235,0.00060449
0.11765,0.00053493
0.14706,0.00047116
0.17647,0.00053195
0.20588,0.00042935
0.23529,0.00057981
0.26471,0.00075067
0.29412,0.00064479
0.32353,0.00085251
0.35294,0.00065108
0.38235,0.00044959
0.41176,0.00065874
0.44118,0.00043782
0.47059,0.00073993
0.5,0.0010407
0.52941,0.00081031
0.55882,0.0011143
0.58824,0.00082115
0.61765,0.00054348
0.64706,0.00084284
0.67647,0.00056441
0.70588,0.00094115
0.73529,0.0013313
0.76471,0.0010455
0.79412,0.0014195
0.82353,0.0010705
0.85294,0.00073821
0.88235,0.0011046
0.91176,0.00079263
0.94118,0.0012311
0.97059,0.0016854
1,0.0013682
1.0294,0.0017941
1.0588,0.0014096
1.0882,0.0010393
1.1176,0.0014563
1.1471,0.0011191
1.1765,0.0016095
1.2059,0.0021146
1.2353,0.0017736
1.2647,0.0022413
1.2941,0.0018325
1.3235,0.0014365
1.3529,0.0018976
1.3824,0.0015446
1.4118,0.0020842
1.4412,0.0026384
1.4706,0.002287
1.5,0.0027985
1.5294,0.0023789
1.5588,0.0019705
1.5882,0.0024765
1.6176,0.0021126
1.6471,0.0026956
1.6765,0.0032894
1.7059,0.0029216
1.7353,0.0034618
1.7647,0.0030164
1.7941,0.0025778
1.8235,0.0031051
1.8529,0.0027003
1.8824,0.0033081
1.9118,0.0039245
1.9412,0.0035146
1.9706,0.0040878
2,0.003611
2.0294,0.0031458
2.0588,0.0037249
2.0882,0.003289
2.1176,0.0039768
2.1471,0.0046781
2.1765,0.0042559
2.2059,0.004941
2.2353,0.0044398
2.2647,0.0039481
2.2941,0.0046362
2.3235,0.0041288
2.3529,0.0049188
2.3824,0.0057056
2.4118,0.0051655
2.4412,0.0059287
2.4706,0.005245
2.5,0.0045535
2.5294,0.0052693
2.5588,0.0044842
2.5882,0.0053181
2.6176,0.0061396
2.6471,0.0052946
2.6765,0.0061524
2.7059,0.0051579
2.7353,0.0041745
2.7647,0.0050424
2.7941,0.0039507
2.8235,0.0050444
2.8529,0.0061533
2.8824,0.0050722
2.9118,0.0063342
2.9412,0.0051073
2.9706,0.0039086
3,0.0052388
3.0294,0.003946
3.0588,0.0054565
3.0882,0.0069758
3.1176,0.0056512
3.1471,0.0072221
3.1765,0.0057324
3.2059,0.0042246
3.2353,0.0057218
3.2647,0.0041074
3.2941,0.0055909
3.3235,0.0070423
3.3529,0.0052719
3.3824,0.0066162
3.4118,0.0047103
3.4412,0.0027626
3.4706,0.0039536
3.5,0.0019447
3.5294,0.0030731
3.5588,0.0041868
3.5882,0.0020844
3.662,0
3.6765,-0.0010161
3.7059,-1.669e-06
3.6176,0.0031027
3.6471,0.0010422
3.7353,-0.0019728
3.7647,-0.00097221
3.7924,0
3.7951,0
3.8235,-0.0017815
3.7941,6.049e-05
3.8529,-0.00077407
3.8824,-0.0024344
3.9118,-0.0040626
3.9412,-0.0029349
3.9706,-0.0043403
4,-0.0032238
4.0294,-0.0020597
4.0588,-0.0032922
4.0882,-0.0021853
4.1176,-0.0032394
4.1471,-0.0042702
4.1765,-0.0030807
4.2059,-0.0039186
4.2353,-0.0028109
4.2647,-0.0016877
4.2941,-0.002453
4.3235,-0.0014472
4.3529,-0.0021043
4.3824,-0.0027705
4.4118,-0.0017814
4.4412,-0.0023505
4.4706,-0.0014779
4.5,-0.00061575
4.5294,-0.0011985
4.5588,-0.00045623
4.5882,-0.00098268
4.6176,-0.0015318
4.6471,-0.00083854
4.6765,-0.0013478
4.7059,-0.00073388
4.7353,-0.00013181
4.7647,-0.00066095
4.7941,-0.0001278
4.8235,-0.00061732
4.8529,-0.0011172
4.8824,-0.00060688
4.9118,-0.0010801
4.9412,-0.00059616
4.9706,-0.00011931
5,-0.00059525
