"x","y"
-5,-0.0023569
-4.9706,-9.488e-06
-4.9412,-0.0023422
-4.9118,-0.0046681
-4.8824,-0.0022993
-4.8529,-0.0045814
-4.8235,-0.0022364
-4.7958,0
-4.7924,0
-4.7647,-0.0021125
-4.7941,0.000133
-4.738,0
-4.7324,0
-4.7059,-0.0019635
-4.6765,-0.0041406
-4.6471,-0.0018
-4.7353,0.00021552
-4.6176,-0.0038774
-4.5882,-0.0016063
-4.5676,0
-4.5489,0
-4.5294,-0.0013406
-4.5588,0.00068516
-4.5116,0
-4.4866,0
-4.4706,-0.0010392
-4.4412,-0.0029455
-4.4118,-0.00072874
-4.5,0.00087039
-4.3824,-0.0024925
-4.3529,-0.00038601
-4.3476,0
-4.3235,0.0017399
-4.2941,3.1781e-05
-4.226,0
-4.2059,-0.0010582
-4.1904,0
-4.2647,0.002048
-4.2353,0.00049307
-4.1765,0.00094923
-4.1562,0
-4.1471,-0.00043236
-4.1403,0
-4.1176,0.0014344
-4.0882,0.0033174
-4.0588,0.0019844
-4.0294,0.0037341
-4,0.0025508
-3.9706,0.0013666
-3.9412,0.0030898
-3.9118,0.0020737
-3.8824,0.0036439
-3.8529,0.0052217
-3.8235,0.0042271
-3.7941,0.0056603
-3.7647,0.0047717
-3.7353,0.0038718
-3.7059,0.0052529
-3.6765,0.0044879
-3.6471,0.0057218
-3.6176,0.0069513
-3.5882,0.0061668
-3.5588,0.0072498
-3.5294,0.0065052
-3.5,0.0057395
-3.4706,0.0067432
-3.4412,0.0060652
-3.4118,0.0069427
-3.3824,0.0078046
-3.3529,0.0070698
-3.3235,0.0077903
-3.2941,0.0070399
-3.2647,0.0062637
-3.2353,0.0068942
-3.2059,0.0061782
-3.1765,0.0067134
-3.1471,0.0072321
-3.1176,0.0064512
-3.0882,0.0068427
-3.0588,0.0060282
-3.0294,0.0051973
-3,0.0055234
-2.9706,0.0047545
-2.9412,0.0050314
-2.9118,0.0053026
-2.8824,0.0045014
-2.8529,0.004688
-2.8235,0.0038756
-2.7941,0.0030674
-2.7647,0.0032497
-2.7353,0.0025193
-2.7059,0.0027064
-2.6765,0.0029077
-2.6471,0.0022023
-2.6176,0.0023844
-2.5882,0.0017094
-2.5588,0.0010601
-2.5294,0.0012999
-2.5,0.00073394
-2.4706,0.0010157
-2.4412,0.0013267
-2.4118,0.00082854
-2.3824,0.0011659
-2.3529,0.00071897
-2.3235,0.00030183
-2.2941,0.00070674
-2.2647,0.00035869
-2.2353,0.0008079
-2.2059,0.0012832
-2.1765,0.00099117
-2.1471,0.0014729
-2.1176,0.0011944
-2.0882,0.0009274
-2.0588,0.0014198
-2.0294,0.0011948
-2,0.0017088
-1.9706,0.0022277
-1.9412,0.0019923
-1.9118,0.0024456
-1.8824,0.0021514
-1.8529,0.0018465
-1.8235,0.0022414
-1.7941,0.0019612
-1.7647,0.0023554
-1.7353,0.0027367
-1.7059,0.0023898
-1.6765,0.002656
-1.6471,0.0022226
-1.6176,0.0017784
-1.5882,0.0019831
-1.5588,0.0015738
-1.5294,0.0017835
-1.5,0.0019876
-1.4706,0.0015309
-1.4412,0.0016547
-1.4118,0.0011677
-1.3824,0.00069411
-1.3529,0.00082707
-1.3235,0.00040929
-1.2941,0.00057003
-1.2647,0.00074827
-1.2353,0.00035019
-1.1612,0
-1.1471,-0.00016337
-1.1271,0
-1.2059,0.00052998
-1.1765,0.00017236
