"x","y"
-4.9135,0
-4.9118,-6.4378e-08
-4.8824,-2.1294e-07
-5,1.4616e-06
-4.9706,1.8908e-06
-4.9412,1.0093e-06
-4.8529,-2.1363e-06
-4.8235,-2.6986e-06
-4.7941,-3.2735e-06
-4.7647,-5.2329e-06
-4.7353,-4.4624e-06
-4.7059,-4.185e-06
-4.6765,-3.1324e-06
-4.6471,-3.4037e-08
-4.6467,0
-4.6176,3.1936e-06
-4.5882,8.7534e-06
-4.5588,1.5152e-05
-4.5294,2.0895e-05
-4.5,2.7288e-05
-4.4706,2.7944e-05
-4.4412,2.656e-05
-4.4118,2.6824e-05
-4.3508,0
-4.3235,-1.7069e-05
-4.2941,-4.4287e-05
-4.3824,1.4732e-05
-4.3529,1.3538e-06
-4.2647,-6.9574e-05
-4.2353,-9.4089e-05
-4.2059,-0.00011683
-4.1765,-0.0001368
-4.1471,-0.00014013
-4.1176,-0.00011643
-4.0882,-7.6294e-05
-4.0588,-3.0263e-05
-4.0484,0
-4.0294,5.5592e-05
-4,0.00013665
-3.9706,0.00023075
-3.9412,0.00035578
-3.9118,0.00044488
-3.8824,0.00050835
-3.8529,0.00054528
-3.8235,0.00055468
-3.7165,0
-3.7059,-8.5138e-05
-3.7941,0.00049429
-3.7647,0.00035139
-3.7353,0.00015037
-3.6765,-0.00040464
-3.6471,-0.00067618
-3.6176,-0.00096279
-3.5882,-0.0013272
-3.5588,-0.0015573
-3.5294,-0.0017214
-3.5,-0.001797
-3.4706,-0.0017609
-3.4412,-0.0015934
-3.4118,-0.00123
-3.3824,-0.00073703
-3.3529,-0.00017961
-3.3458,0
-3.3235,0.00056536
-3.2941,0.0011849
-3.2647,0.0018393
-3.2353,0.0026896
-3.2059,0.0032877
-3.1765,0.0038842
-3.1471,0.0043573
-3.1176,0.0045828
-3.0882,0.0047336
-3.0588,0.0044733
-3.0294,0.0040208
-3,0.0035897
-2.9706,0.0027253
-2.9412,0.0020961
-2.9118,0.0013319
-2.8824,5.4545e-05
-2.8806,0
-2.8529,-0.00082959
-2.8235,-0.002112
-2.7941,-0.0033842
-2.7647,-0.0042305
-2.7353,-0.0054475
-2.7059,-0.0059165
-2.6765,-0.0062698
-2.6471,-0.0071263
-2.6176,-0.0071369
-2.5882,-0.0078455
-2.5588,-0.0084024
-2.5294,-0.0079374
-2.5,-0.0082565
-2.4706,-0.007381
-2.4412,-0.0064043
-2.4118,-0.0063986
-2.3824,-0.0051064
-2.3529,-0.0051942
-2.3235,-0.0052126
-2.2941,-0.0036705
-2.2647,-0.0037408
-2.2353,-0.0019642
-2.2059,-0.0002107
-2.1765,-0.00031593
-2.1717,0
-2.1471,0.0016485
-2.1176,0.0012731
-2.0882,0.0008925
-2.0588,0.0027782
-2.0294,0.0021306
-2,0.0041906
-1.9706,0.0062308
-1.9412,0.005404
-1.9118,0.007469
-1.8824,0.0062774
-1.8529,0.0050824
-1.8235,0.0070147
-1.7941,0.0056463
-1.7647,0.0077567
-1.7353,0.0098522
-1.7059,0.0082964
-1.6765,0.010296
-1.6471,0.0084282
-1.6176,0.0065822
-1.5882,0.0084774
-1.5588,0.0066123
-1.5294,0.0086441
-1.5,0.010678
-1.4706,0.0086826
-1.4412,0.010509
-1.4118,0.0083361
-1.3824,0.0062078
-1.3529,0.0079627
-1.3235,0.0059796
-1.2941,0.0078068
-1.2647,0.0096631
-1.2353,0.0076344
-1.2059,0.0091665
-1.1765,0.0071145
-1.1471,0.0051124
-1.1176,0.0065768
-1.0882,0.0048866
-1.0588,0.0063204
-1.0294,0.0078077
-1,0.006122
-0.97059,0.0071984
-0.94118,0.0055738
-0.91176,0.0039955
-0.88235,0.0050346
-0.85294,0.0037916
-0.82353,0.0048071
-0.79412,0.0058808
-0.76471,0.0046429
-0.73529,0.0054177
-0.70588,0.004175
-0.67647,0.0029769
-0.64706,0.0037499
-0.61765,0.0028132
-0.58824,0.0036032
-0.55882,0.0044411
-0.52941,0.0035056
-0.5,0.0041085
-0.47059,0.0031712
-0.44118,0.0022314
-0.41176,0.0028243
-0.38235,0.0021501
-0.35294,0.0027535
-0.32353,0.0033549
-0.29412,0.0026893
-0.26471,0.0029827
-0.23529,0.0024062
-0.20588,0.0019001
-0.17647,0.0022011
-0.14706,0.0019911
-0.11765,0.0022007
-0.088235,0.0024317
-0.058824,0.0022491
-0.029412,0.0022559
0,0.0022585
0.029412,0.0022559
0.058824,0.0022491
0.088235,0.0024317
0.11765,0.0022007
0.14706,0.0019911
0.17647,0.0022011
0.20588,0.0019001
0.23529,0.0024062
0.26471,0.0029827
0.29412,0.0026893
0.32353,0.0033549
0.35294,0.0027535
0.38235,0.0021501
0.41176,0.0028243
0.44118,0.0022314
0.47059,0.0031712
0.5,0.0041085
0.52941,0.0035056
0.55882,0.0044411
0.58824,0.0036032
0.61765,0.0028132
0.64706,0.0037499
0.67647,0.0029769
0.70588,0.004175
0.73529,0.0054177
0.76471,0.0046429
0.79412,0.0058808
0.82353,0.0048071
0.85294,0.0037916
0.88235,0.0050346
0.91176,0.0039955
0.94118,0.0055738
0.97059,0.0071984
1,0.006122
1.0294,0.0078077
1.0588,0.0063204
1.0882,0.0048866
1.1176,0.0065768
1.1471,0.0051124
1.1765,0.0071145
1.2059,0.0091665
1.2353,0.0076344
1.2647,0.0096631
1.2941,0.0078068
1.3235,0.0059796
1.3529,0.0079627
1.3824,0.0062078
1.4118,0.0083361
1.4412,0.010509
1.4706,0.0086826
1.5,0.010678
1.5294,0.0086441
1.5588,0.0066123
1.5882,0.0084774
1.6176,0.0065822
1.6471,0.0084282
1.6765,0.010296
1.7059,0.0082964
1.7353,0.0098522
1.7647,0.0077567
1.7941,0.0056463
1.8235,0.0070147
1.8529,0.0050824
1.8824,0.0062774
1.9118,0.007469
1.9412,0.005404
1.9706,0.0062308
2,0.0041906
2.0294,0.0021306
2.0588,0.0027782
2.1717,0
2.1765,-0.00031593
2.0882,0.0008925
2.1176,0.0012731
2.1471,0.0016485
2.2059,-0.0002107
2.2353,-0.0019642
2.2647,-0.0037408
2.2941,-0.0036705
2.3235,-0.0052126
2.3529,-0.0051942
2.3824,-0.0051064
2.4118,-0.0063986
2.4412,-0.0064043
2.4706,-0.007381
2.5,-0.0082565
2.5294,-0.0079374
2.5588,-0.0084024
2.5882,-0.0078455
2.6176,-0.0071369
2.6471,-0.0071263
2.6765,-0.0062698
2.7059,-0.0059165
2.7353,-0.0054475
2.7647,-0.0042305
2.7941,-0.0033842
2.8235,-0.002112
2.8529,-0.00082959
2.8806,0
2.8824,5.4545e-05
2.9118,0.0013319
2.9412,0.0020961
2.9706,0.0027253
3,0.0035897
3.0294,0.0040208
3.0588,0.0044733
3.0882,0.0047336
3.1176,0.0045828
3.1471,0.0043573
3.1765,0.0038842
3.2059,0.0032877
3.2353,0.0026896
3.3458,0
3.3529,-0.00017961
3.2647,0.0018393
3.2941,0.0011849
3.3235,0.00056536
3.3824,-0.00073703
3.4118,-0.00123
3.4412,-0.0015934
3.4706,-0.0017609
3.5,-0.001797
3.5294,-0.0017214
3.5588,-0.0015573
3.5882,-0.0013272
3.6176,-0.00096279
3.6471,-0.00067618
3.6765,-0.00040464
3.7059,-8.5138e-05
3.7165,0
3.7353,0.00015037
3.7647,0.00035139
3.7941,0.00049429
3.8235,0.00055468
3.8529,0.00054528
3.8824,0.00050835
3.9118,0.00044488
3.9412,0.00035578
4.0484,0
4.0588,-3.0263e-05
3.9706,0.00023075
4,0.00013665
4.0294,5.5592e-05
4.0882,-7.6294e-05
4.1176,-0.00011643
4.1471,-0.00014013
4.1765,-0.0001368
4.2059,-0.00011683
4.2353,-9.4089e-05
4.2647,-6.9574e-05
4.2941,-4.4287e-05
4.3235,-1.7069e-05
4.3508,0
4.3529,1.3538e-06
4.3824,1.4732e-05
4.4118,2.6824e-05
4.4412,2.656e-05
4.4706,2.7944e-05
4.5,2.7288e-05
4.5294,2.0895e-05
4.6467,0
4.6471,-3.4037e-08
4.5588,1.5152e-05
4.5882,8.7534e-06
4.6176,3.1936e-06
4.6765,-3.1324e-06
4.7059,-4.185e-06
4.7353,-4.4624e-06
4.7647,-5.2329e-06
4.7941,-3.2735e-06
4.8235,-2.6986e-06
4.8529,-2.1363e-06
4.8824,-2.1294e-07
4.9118,-6.4378e-08
4.9135,0
4.9412,1.0093e-06
4.9706,1.8908e-06
5,1.4616e-06
