"x","y"
-5,-0.0028756
-4.9706,-0.0022845
-4.9412,-0.0028486
-4.9118,-0.0034003
-4.8824,-0.0027478
-4.8529,-0.0032761
-4.8235,-0.0025448
-4.7941,-0.0018069
-4.7647,-0.0023052
-4.7353,-0.0015016
-4.7059,-0.0020515
-4.6765,-0.0026004
-4.6471,-0.0017734
-4.6176,-0.0023761
-4.5882,-0.0014853
-4.5588,-0.00061453
-4.5294,-0.0012551
-4.5,-0.00031871
-4.4706,-0.0010842
-4.4412,-0.0018645
-4.4118,-0.00095141
-4.3824,-0.0018649
-4.3529,-0.00088624
-4.3256,0
-4.3215,0
-4.2941,-0.00091235
-4.3235,6.723e-05
-4.2681,0
-4.2616,0
-4.2353,-0.0010064
-4.2059,-0.0021419
-4.1765,-0.0011068
-4.2647,0.00012142
-4.1471,-0.0023743
-4.1176,-0.0012243
-4.0882,-7.7058e-05
-4.0588,-0.0013419
-4.0294,-7.4885e-05
-4,-0.0014241
-3.9706,-0.0027485
-3.9412,-0.0013818
-3.9118,-0.0027532
-3.8824,-0.0012227
-3.8592,0
-3.8453,0
-3.8235,-0.00094445
-3.8529,0.00033387
-3.8072,0
-3.7767,0
-3.7647,-0.00051863
-3.7353,-0.0017546
-3.7073,0
-3.7941,0.00076104
-3.7059,8.7361e-05
-3.7038,0
-3.6765,-0.0011235
-3.6595,0
-3.6471,0.0008212
-3.6176,0.0027903
-3.5882,0.001647
-3.5588,0.0036817
-3.5294,0.0025304
-3.5,0.0013913
-3.4706,0.003415
-3.4412,0.0022967
-3.4118,0.00428
-3.3824,0.0062413
-3.3529,0.0050402
-3.3235,0.0068807
-3.2941,0.0056199
-3.2647,0.004324
-3.2353,0.0060042
-3.2059,0.0047247
-3.1765,0.0062433
-3.1471,0.0077261
-3.1176,0.0063249
-3.0882,0.0075714
-3.0588,0.0061919
-3.0294,0.0047906
-3,0.0059232
-2.9706,0.0046664
-2.9412,0.0056492
-2.9118,0.0066426
-2.8824,0.0053981
-2.8529,0.0062213
-2.8235,0.0051054
-2.7941,0.0040078
-2.7647,0.0048578
-2.7353,0.003976
-2.7059,0.0047634
-2.6765,0.0055791
-2.6471,0.0047594
-2.6176,0.0054896
-2.5882,0.004734
-2.5588,0.003986
-2.5294,0.0047176
-2.5,0.0041074
-2.4706,0.0047869
-2.4412,0.0054648
-2.4118,0.0048278
-2.3824,0.0053897
-2.3529,0.0047117
-2.3235,0.0040229
-2.2941,0.0045312
-2.2647,0.0039134
-2.2353,0.0043951
-2.2059,0.0048743
-2.1765,0.0042245
-2.1471,0.0046039
-2.1176,0.003914
-2.0882,0.0032325
-2.0588,0.0036114
-2.0294,0.0030217
-2,0.0034351
-1.9706,0.0038624
-1.9412,0.0032863
-1.9118,0.0036597
-1.8824,0.0030535
-1.8529,0.002462
-1.8235,0.0028489
-1.7941,0.0023452
-1.7647,0.0027753
-1.7353,0.0032149
-1.7059,0.0027071
-1.6765,0.0030798
-1.6471,0.0025211
-1.6176,0.0019714
-1.5882,0.0023356
-1.5588,0.0018546
-1.5294,0.0022574
-1.5,0.0026688
-1.4706,0.0021754
-1.4412,0.002515
-1.4118,0.0019776
-1.3824,0.0014534
-1.3529,0.001792
-1.3235,0.0013416
-1.2941,0.0017212
