"x","y"
-5,0.002479
-4.9706,0.0040646
-4.9412,0.0024658
-4.9118,0.00085987
-4.8824,0.0024286
-4.8529,0.00080136
-4.8235,0.0023751
-4.7941,0.003949
-4.7647,0.0022997
-4.7353,0.0038917
-4.7059,0.0022009
-4.6765,0.00050728
-4.6471,0.0020941
-4.6176,0.00036929
-4.5882,0.0019798
-4.5588,0.003592
-4.5294,0.0018538
-4.4419,0
-4.4412,-4.1076e-05
-4.4404,0
-4.5,0.003493
-4.4706,0.0017252
-4.4118,0.0016032
-4.3851,0
-4.3824,-0.00016862
-4.3794,0
-4.3529,0.0014889
-4.3235,0.0031536
-4.2941,0.0013882
-4.2133,0
-4.2059,-0.0004427
-4.1982,0
-4.2647,0.0030645
-4.2353,0.0013088
-4.1765,0.0012451
-4.155,0
-4.1471,-0.00046316
-4.1389,0
-4.1176,0.0012068
-4.0882,0.0028903
-4.0588,0.0012104
-3.9772,0
-3.9706,-0.00036629
-3.9642,0
-4.0294,0.0028771
-4,0.0012522
-3.9412,0.0013121
-3.9158,0
-3.9118,-0.0002114
-3.9079,0
-3.8824,0.0014091
-3.8529,0.0030468
-3.8235,0.0015662
-3.7941,0.0031528
-3.7647,0.0017609
-3.7353,0.00037571
-3.7059,0.0019641
-3.6765,0.00071109
-3.6471,0.0022066
-3.6176,0.0037191
-3.5882,0.0025072
-3.5588,0.0039357
-3.5294,0.0028175
-3.5,0.0017019
-3.4706,0.0031141
-3.4412,0.0021386
-3.4118,0.0034414
-3.3824,0.0047553
-3.3529,0.0038013
-3.3235,0.0050039
-3.2941,0.0041164
-3.2647,0.0032223
-3.2353,0.0043842
-3.2059,0.0036084
-3.1765,0.004669
-3.1471,0.0057322
-3.1176,0.0049453
-3.0882,0.0058754
-3.0588,0.0051089
-3.0294,0.0043289
-3,0.0051944
-2.9706,0.0045059
-2.9412,0.0052897
-2.9118,0.0060667
-2.8824,0.0053377
-2.8529,0.0059719
-2.8235,0.0052239
-2.7941,0.0044596
-2.7647,0.0050216
-2.7353,0.0043336
-2.7059,0.0048393
-2.6765,0.0053364
-2.6471,0.0045992
-2.6176,0.0049643
-2.5882,0.0041954
-2.5588,0.0034177
-2.5294,0.0037312
-2.5,0.0030284
-2.4706,0.0033148
-2.4412,0.0035998
-2.4118,0.0028676
-2.3824,0.003063
-2.3529,0.0023222
-2.3235,0.0015892
-2.2941,0.0017809
-2.2647,0.0011228
-2.2353,0.0013149
-2.2059,0.0015198
-2.1765,0.00087384
-2.0949,0
-2.0882,-0.0001324
-2.0717,0
-2.1471,0.0010572
-2.1176,0.00045156
-2.0588,9.9539e-05
-2.0531,0
-2.0294,-0.00042479
-2,-0.00017267
-1.981,0
-1.9645,0
-1.9412,-0.00035284
-1.9706,9.61e-05
-1.9118,-6.6629e-05
-1.8824,-0.0004621
-1.8529,-0.00084883
-1.8235,-0.00049577
-1.7941,-0.00081152
-1.7647,-0.00042509
-1.7353,-3.2292e-05
-1.7059,-0.00028697
-1.6846,0
-1.6611,0
-1.6471,-0.00010465
-1.6176,-0.00032056
-1.5965,0
-1.6765,0.00011591
-1.5882,0.00012013
-1.5682,0
-1.5588,-5.9113e-05
-1.5549,0
-1.5294,0.0003798
-1.5,0.00083112
-1.4706,0.00066578
-1.4412,0.0010847
-1.4118,0.00090454
-1.3824,0.00072102
-1.3529,0.0011006
-1.3235,0.00094606
-1.2941,0.0013285
-1.2647,0.001709
-1.2353,0.0015173
-1.2059,0.0018023
-1.1765,0.0015394
