"x","y"
-5,0.0047846
-4.9706,0.0048399
-4.9412,0.0046059
-4.9118,0.0043063
-4.8824,0.0041623
-4.8529,0.00372
-4.8235,0.003499
-4.7941,0.0032369
-4.7647,0.0026669
-4.7353,0.0023231
-4.7059,0.0017127
-4.6765,0.001106
-4.6471,0.00077023
-4.5998,0
-4.5882,-9.6428e-05
-4.5588,-0.00031506
-4.5294,-0.00085906
-4.6176,0.00014825
-4.5,-0.00096557
-4.4706,-0.0014679
-4.4412,-0.0019385
-4.4118,-0.001944
-4.3824,-0.0023754
-4.3529,-0.002263
-4.3235,-0.0021421
-4.2941,-0.0025421
-4.2647,-0.0023218
-4.2353,-0.0028039
-4.2059,-0.0032915
-4.1765,-0.0030792
-4.1471,-0.0036463
-4.1176,-0.0033601
-4.0882,-0.0030911
-4.0588,-0.0036993
-4.0294,-0.0033674
-4,-0.0040959
-3.9706,-0.0048092
-3.9412,-0.0044168
-3.9118,-0.0052066
-3.8824,-0.0046101
-3.8529,-0.0039819
-3.8235,-0.0046645
-3.7941,-0.003835
-3.7647,-0.0045765
-3.7353,-0.0052601
-3.7059,-0.0042309
-3.6765,-0.0049275
-3.6471,-0.0036344
-3.6176,-0.0023161
-3.5882,-0.0029214
-3.5588,-0.0013827
-3.5294,-0.0021166
-3.5,-0.0028363
-3.4706,-0.0012184
-3.4412,-0.0020655
-3.4118,-0.0003151
-3.4064,0
-3.3824,0.0014153
-3.3529,0.00049564
-3.3235,0.002332
-3.2941,0.0012329
-3.2647,0.00013496
-3.2353,0.0019258
-3.2059,0.00067909
-3.1765,0.0025568
-3.1471,0.0044312
-3.1176,0.0031142
-3.0882,0.0050272
-3.0588,0.0035876
-3.0294,0.0021618
-3,0.0040487
-2.9706,0.0025845
-2.9412,0.0045192
-2.9118,0.006452
-2.8824,0.0049346
-2.8529,0.0068266
-2.8235,0.0052436
-2.7941,0.0036677
-2.7647,0.0054994
-2.7353,0.003968
-2.7059,0.0057612
-2.6765,0.0075489
-2.6471,0.0059702
-2.6176,0.0076063
-2.5882,0.0060426
-2.5588,0.004481
-2.5294,0.0060393
-2.5,0.0046438
-2.4706,0.0060777
-2.4412,0.0075182
-2.4118,0.0061144
-2.3824,0.0073118
-2.3529,0.0060076
-2.3235,0.0047016
-2.2941,0.0058369
-2.2647,0.0047642
-2.2353,0.0057629
-2.2059,0.0067727
-2.1765,0.0056945
-2.1471,0.0065021
-2.1176,0.0054707
-2.0882,0.0044418
-2.0588,0.005219
-2.0294,0.0043734
-2,0.0050918
-1.9706,0.0058209
-1.9412,0.0049685
-1.9118,0.0055574
-1.8824,0.0046884
-1.8529,0.0038278
-1.8235,0.0044049
-1.7941,0.0036874
-1.7647,0.0042671
-1.7353,0.0048582
-1.7059,0.0041348
-1.6765,0.0046165
-1.6471,0.0038451
-1.6176,0.0030864
-1.5882,0.0035646
-1.5588,0.0029263
-1.5294,0.0034414
-1.5,0.0039694
-1.4706,0.0033249
-1.4412,0.0037563
-1.4118,0.0030533
-1.3824,0.0023662
-1.3529,0.002797
-1.3235,0.0022179
-1.2941,0.0026986
-1.2647,0.0031941
-1.2353,0.0026075
-1.2059,0.0030117
-1.1765,0.0023689
-1.1471,0.0017446
-1.1176,0.0021476
-1.0882,0.0016238
-1.0588,0.002075
-1.0294,0.0025438
-1,0.0020113
-0.97059,0.0023927
-0.94118,0.0018131
-0.91176,0.0012542
-0.88235,0.0016323
-0.85294,0.0011683
-0.82353,0.0015821
-0.79412,0.0020167
-0.76471,0.001544
-0.73529,0.0018961
-0.70588,0.0013905
-0.67647,0.00090286
-0.64706,0.0012485
-0.61765,0.00085935
-0.58824,0.0012164
-0.55882,0.0015933
-0.52941,0.0011986
-0.5,0.0014958
-0.47059,0.0010938
-0.44118,0.00069041
-0.41176,0.00097698
-0.38235,0.00069542
-0.35294,0.00096564
-0.32353,0.0012358
-0.29412,0.00095632
-0.26471,0.0010964
-0.23529,0.00086113
-0.20588,0.00065383
-0.17647,0.00079061
-0.14706,0.00070755
-0.11765,0.0007953
-0.088235,0.00089109
-0.058824,0.00081816
-0.029412,0.00082321
0,0.00082508
0.029412,0.00082321
0.058824,0.00081816
0.088235,0.00089109
0.11765,0.0007953
0.14706,0.00070755
0.17647,0.00079061
0.20588,0.00065383
0.23529,0.00086113
0.26471,0.0010964
0.29412,0.00095632
0.32353,0.0012358
0.35294,0.00096564
0.38235,0.00069542
0.41176,0.00097698
0.44118,0.00069041
0.47059,0.0010938
0.5,0.0014958
0.52941,0.0011986
0.55882,0.0015933
0.58824,0.0012164
0.61765,0.00085935
0.64706,0.0012485
0.67647,0.00090286
0.70588,0.0013905
0.73529,0.0018961
0.76471,0.001544
0.79412,0.0020167
0.82353,0.0015821
0.85294,0.0011683
0.88235,0.0016323
0.91176,0.0012542
0.94118,0.0018131
0.97059,0.0023927
1,0.0020113
1.0294,0.0025438
1.0588,0.002075
1.0882,0.0016238
1.1176,0.0021476
1.1471,0.0017446
1.1765,0.0023689
1.2059,0.0030117
1.2353,0.0026075
1.2647,0.0031941
1.2941,0.0026986
1.3235,0.0022179
1.3529,0.002797
1.3824,0.0023662
1.4118,0.0030533
1.4412,0.0037563
1.4706,0.0033249
1.5,0.0039694
1.5294,0.0034414
1.5588,0.0029263
1.5882,0.0035646
1.6176,0.0030864
1.6471,0.0038451
1.6765,0.0046165
1.7059,0.0041348
1.7353,0.0048582
1.7647,0.0042671
1.7941,0.0036874
1.8235,0.0044049
1.8529,0.0038278
1.8824,0.0046884
1.9118,0.0055574
1.9412,0.0049685
1.9706,0.0058209
2,0.0050918
2.0294,0.0043734
2.0588,0.005219
2.0882,0.0044418
2.1176,0.0054707
2.1471,0.0065021
2.1765,0.0056945
2.2059,0.0067727
2.2353,0.0057629
2.2647,0.0047642
2.2941,0.0058369
2.3235,0.0047016
2.3529,0.0060076
2.3824,0.0073118
2.4118,0.0061144
2.4412,0.0075182
2.4706,0.0060777
2.5,0.0046438
2.5294,0.0060393
2.5588,0.004481
2.5882,0.0060426
2.6176,0.0076063
2.6471,0.0059702
2.6765,0.0075489
2.7059,0.0057612
2.7353,0.003968
2.7647,0.0054994
2.7941,0.0036677
2.8235,0.0052436
2.8529,0.0068266
2.8824,0.0049346
