"x","y"
-5,-4.1201e-09
-4.9929,0
-4.9706,1.2977e-08
-4.9412,2.0333e-08
-4.9118,2.7601e-08
-4.8824,4.4434e-08
-4.7762,0
-4.7647,-6.8206e-09
-4.8529,2.4958e-08
-4.8235,1.744e-08
-4.7941,1.0606e-08
-4.7567,0
-4.7353,1.8392e-08
-4.7059,2.7994e-08
-4.6765,3.6736e-08
-4.6471,5.9369e-08
-4.5468,0
-4.5294,-1.58e-08
-4.6176,2.8006e-08
-4.5882,1.8717e-08
-4.5588,1.0962e-08
-4.5189,0
-4.5,2.8494e-08
-4.4706,4.1745e-08
-4.4412,5.329e-08
-4.4118,9.2467e-08
-4.3145,0
-4.2941,-3.4011e-08
-4.3824,3.5887e-08
-4.3529,2.4275e-08
-4.3235,1.5139e-08
-4.2817,0
-4.2647,4.6367e-08
-4.2353,6.2977e-08
-4.2059,7.6951e-08
-4.1765,1.4942e-07
-4.0802,0
-4.0588,-6.8038e-08
-4.1471,4.5727e-08
-4.1176,3.4005e-08
-4.0882,2.5626e-08
-4.045,0
-4.0294,7.6547e-08
-4,9.1085e-08
-3.9706,1.0218e-07
-3.9412,2.3643e-07
-3.8449,0
-3.8235,-1.2883e-07
-3.9118,4.8183e-08
-3.8824,4.6552e-08
-3.8529,4.8547e-08
-3.8088,0
-3.7941,1.2889e-07
-3.7647,1.2157e-07
-3.7353,1.1036e-07
-3.7059,3.5631e-07
-3.6112,0
-3.5882,-2.7031e-07
-3.6765,1.0893e-08
-3.6471,4.3634e-08
-3.6176,7.6067e-08
-3.5704,0
-3.5097,0
-3.5,-3.4902e-08
-3.4976,0
-3.5588,1.7439e-07
-3.5294,7.1268e-08
-3.4706,4.0051e-07
-3.4525,0
-3.4412,-2.5264e-07
-3.4118,-9.1426e-08
-3.3951,0
-3.3792,0
-3.3529,-5.8271e-07
-3.3824,6.9889e-08
-3.3343,0
-3.2767,0
-3.2647,-7.5428e-08
-3.2626,0
-3.3235,3.3715e-07
-3.2941,1.0916e-07
