"x","y"
-5,0.0067346
-4.9706,0.0068156
-4.9412,0.0064891
-4.9118,0.0060621
-4.8824,0.0058379
-4.8529,0.0052148
-4.8235,0.0048652
-4.7941,0.0044432
-4.7647,0.0035968
-4.7353,0.0030399
-4.7059,0.0020995
-4.6765,0.0011475
-4.6471,0.00055106
-4.631,0
-4.6176,-0.00045788
-4.5882,-0.00096157
-4.5588,-0.0014301
-4.5294,-0.0023324
-4.5,-0.0026738
-4.4706,-0.0034978
-4.4412,-0.0042527
-4.4118,-0.0043787
-4.3824,-0.0050223
-4.3529,-0.0049
-4.3235,-0.0047112
-4.2941,-0.0051478
-4.2647,-0.0047401
-4.2353,-0.0051679
-4.2059,-0.0055473
-4.1765,-0.0049811
-4.1471,-0.0053334
-4.1176,-0.004606
-4.0882,-0.0038793
-4.0588,-0.0042212
-4.0294,-0.0033806
-4,-0.0038821
-3.9706,-0.0043921
-3.9412,-0.0035581
-3.9118,-0.004214
-3.8824,-0.0032641
-3.8529,-0.0023347
-3.8235,-0.0030391
-3.7941,-0.002005
-3.7647,-0.0028648
-3.7353,-0.0037076
-3.7059,-0.0025936
-3.6765,-0.0035502
-3.6471,-0.0022221
-3.6176,-0.00087645
-3.5882,-0.0017638
-3.5588,-0.00021406
-3.5294,-0.0011908
-3.5,-0.0021365
-3.4706,-0.00045541
-3.4412,-0.0014735
-3.4176,0
-3.4118,0.00036347
-3.3824,0.0022043
-3.3529,0.0011774
-3.3235,0.0031391
-3.2941,0.001972
-3.2647,0.00080659
-3.2353,0.0027193
-3.2059,0.0014436
-3.1765,0.0033967
-3.1471,0.0053323
-3.1176,0.0039525
-3.0882,0.0058585
-3.0588,0.0043576
-3.0294,0.0028578
-3,0.0046976
-2.9706,0.0031731
-2.9412,0.0050164
-2.9118,0.0068568
-2.8824,0.0052867
-2.8529,0.0070492
-2.8235,0.005462
-2.7941,0.0038854
-2.7647,0.0056005
-2.7353,0.0041267
-2.7059,0.0057752
-2.6765,0.0074249
-2.6471,0.0059325
-2.6176,0.0074011
-2.5882,0.0059718
-2.5588,0.0045396
-2.5294,0.00593
-2.5,0.0047029
-2.4706,0.0059375
-2.4412,0.0071786
-2.4118,0.0059415
-2.3824,0.006947
-2.3529,0.0057961
-2.3235,0.0046427
-2.2941,0.0055995
-2.2647,0.0046516
-2.2353,0.0055006
-2.2059,0.0063599
-2.1765,0.0054069
-2.1471,0.0061016
-2.1176,0.0051701
-2.0882,0.0042428
-2.0588,0.0049172
-2.0294,0.0041483
-2,0.0047887
-1.9706,0.0054388
-1.9412,0.0046638
-1.9118,0.0051944
-1.8824,0.0043905
-1.8529,0.0035954
-1.8235,0.0041173
-1.7941,0.0034483
-1.7647,0.0039851
-1.7353,0.0045326
-1.7059,0.0038579
-1.6765,0.0043071
-1.6471,0.0035812
-1.6176,0.002868
-1.5882,0.0033151
-1.5588,0.0027112
-1.5294,0.0031996
-1.5,0.0037004
-1.4706,0.0030901
-1.4412,0.0035014
-1.4118,0.0028342
-1.3824,0.0021825
-1.3529,0.0025934
-1.3235,0.0020416
-1.2941,0.0025022
-1.2647,0.0029772
-1.2353,0.0024178
-1.2059,0.0028071
-1.1765,0.0021952
-1.1471,0.001601
-1.1176,0.001989
-1.0882,0.0014888
-1.0588,0.0019225
-1.0294,0.0023732
-1,0.0018644
-0.97059,0.0022323
-0.94118,0.0016802
-0.91176,0.0011477
-0.88235,0.0015119
-0.85294,0.0010687
-0.82353,0.0014655
-0.79412,0.0018821
-0.76471,0.0014305
-0.73529,0.001769
-0.70588,0.001288
-0.67647,0.00082398
-0.64706,0.0011558
-0.61765,0.00078564
-0.58824,0.0011263
-0.55882,0.0014859
-0.52941,0.0011104
-0.5,0.0013942
-0.47059,0.0010137
-0.44118,0.00063175
-0.41176,0.00090509
-0.38235,0.00063889
-0.35294,0.00089483
-0.32353,0.0011506
-0.29412,0.00088629
-0.26471,0.0010196
-0.23529,0.00079787
-0.20588,0.0006025
-0.17647,0.00073238
-0.14706,0.00065374
-0.11765,0.00073657
-0.088235,0.00082697
-0.058824,0.00075784
-0.029412,0.00076262
0,0.00076439
0.029412,0.00076262
0.058824,0.00075784
0.088235,0.00082697
0.11765,0.00073657
0.14706,0.00065374
0.17647,0.00073238
0.20588,0.0006025
0.23529,0.00079787
0.26471,0.0010196
0.29412,0.00088629
0.32353,0.0011506
0.35294,0.00089483
0.38235,0.00063889
0.41176,0.00090509
0.44118,0.00063175
0.47059,0.0010137
0.5,0.0013942
0.52941,0.0011104
0.55882,0.0014859
0.58824,0.0011263
0.61765,0.00078564
0.64706,0.0011558
0.67647,0.00082398
0.70588,0.001288
0.73529,0.001769
0.76471,0.0014305
0.79412,0.0018821
0.82353,0.0014655
0.85294,0.0010687
0.88235,0.0015119
0.91176,0.0011477
0.94118,0.0016802
0.97059,0.0022323
1,0.0018644
1.0294,0.0023732
1.0588,0.0019225
1.0882,0.0014888
1.1176,0.001989
1.1471,0.001601
1.1765,0.0021952
1.2059,0.0028071
1.2353,0.0024178
1.2647,0.0029772
1.2941,0.0025022
1.3235,0.0020416
1.3529,0.0025934
1.3824,0.0021825
1.4118,0.0028342
1.4412,0.0035014
1.4706,0.0030901
1.5,0.0037004
1.5294,0.0031996
1.5588,0.0027112
1.5882,0.0033151
1.6176,0.002868
1.6471,0.0035812
1.6765,0.0043071
1.7059,0.0038579
1.7353,0.0045326
1.7647,0.0039851
1.7941,0.0034483
1.8235,0.0041173
1.8529,0.0035954
1.8824,0.0043905
1.9118,0.0051944
1.9412,0.0046638
1.9706,0.0054388
2,0.0047887
2.0294,0.0041483
2.0588,0.0049172
2.0882,0.0042428
2.1176,0.0051701
2.1471,0.0061016
2.1765,0.0054069
2.2059,0.0063599
2.2353,0.0055006
2.2647,0.0046516
2.2941,0.0055995
2.3235,0.0046427
2.3529,0.0057961
2.3824,0.006947
2.4118,0.0059415
2.4412,0.0071786
2.4706,0.0059375
2.5,0.0047029
2.5294,0.00593
2.5588,0.0045396
2.5882,0.0059718
2.6176,0.0074011
2.6471,0.0059325
2.6765,0.0074249
2.7059,0.0057752
2.7353,0.0041267
2.7647,0.0056005
2.7941,0.0038854
2.8235,0.005462
2.8529,0.0070492
2.8824,0.0052867
2.9118,0.0068568
2.9412,0.0050164
2.9706,0.0031731
3,0.0046976
3.0294,0.0028578
3.0588,0.0043576
3.0882,0.0058585
3.1176,0.0039525
3.1471,0.0053323
3.1765,0.0033967
3.2059,0.0014436
3.2353,0.0027193
3.2647,0.00080659
3.2941,0.001972
3.3235,0.0031391
3.3529,0.0011774
3.4176,0
3.4412,-0.0014735
3.4706,-0.00045541
3.3824,0.0022043
3.4118,0.00036347
3.5,-0.0021365
3.5294,-0.0011908
3.5588,-0.00021406
3.5882,-0.0017638
3.6176,-0.00087645
3.6471,-0.0022221
3.6765,-0.0035502
3.7059,-0.0025936
3.7353,-0.0037076
3.7647,-0.0028648
3.7941,-0.002005
3.8235,-0.0030391
3.8529,-0.0023347
3.8824,-0.0032641
3.9118,-0.004214
3.9412,-0.0035581
3.9706,-0.0043921
4,-0.0038821
4.0294,-0.0033806
4.0588,-0.0042212
4.0882,-0.0038793
4.1176,-0.004606
4.1471,-0.0053334
4.1765,-0.0049811
4.2059,-0.0055473
4.2353,-0.0051679
4.2647,-0.0047401
4.2941,-0.0051478
4.3235,-0.0047112
4.3529,-0.0049
4.3824,-0.0050223
4.4118,-0.0043787
4.4412,-0.0042527
4.4706,-0.0034978
4.5,-0.0026738
4.5294,-0.0023324
4.5588,-0.0014301
4.5882,-0.00096157
4.6176,-0.00045788
4.631,0
4.6471,0.00055106
4.6765,0.0011475
4.7059,0.0020995
4.7353,0.0030399
4.7647,0.0035968
4.7941,0.0044432
4.8235,0.0048652
4.8529,0.0052148
4.8824,0.0058379
4.9118,0.0060621
4.9412,0.0064891
4.9706,0.0068156
5,0.0067346
