"x","y"
-5,-0.000376
-4.9706,-0.00035681
-4.9412,-0.00033265
-4.9118,-0.00029727
-4.8824,-0.00024436
-4.8529,-0.00017118
-4.8235,-7.243e-05
-4.8051,0
-4.7941,4.339e-05
-4.7647,0.00016811
-4.7353,0.00030894
-4.7059,0.0004266
-4.6765,0.0005437
-4.6471,0.00068278
-4.6176,0.00075902
-4.5882,0.00079702
-4.5588,0.00079284
-4.5294,0.00074243
-4.422,0
-4.4118,-0.0001011
-4.5,0.00062497
-4.4706,0.00043511
-4.4412,0.00018822
-4.3824,-0.00045036
-4.3529,-0.00075395
-4.3235,-0.0010656
-4.2941,-0.0014388
-4.2647,-0.0017037
-4.2353,-0.0019181
-4.2059,-0.0020596
-4.1765,-0.0021051
-4.1471,-0.0020546
-4.1176,-0.0018446
-4.0882,-0.0015274
-4.0588,-0.0011547
-4.0294,-0.00061968
-4,-0.00013385
-3.9928,0
-3.9706,0.00041258
-3.9412,0.0011281
-3.9118,0.001721
-3.8824,0.0023654
-3.8529,0.0029711
-3.8235,0.0034471
-3.7941,0.0039218
-3.7647,0.0041179
-3.7353,0.0042016
-3.7059,0.0043361
-3.6765,0.0041491
-3.6471,0.0040762
-3.6176,0.0038782
-3.5882,0.0033119
-3.5588,0.0029021
-3.5294,0.0021429
-3.5,0.0013173
-3.4706,0.00070508
-3.4494,0
-3.4412,-0.00027511
-3.4118,-0.00083432
-3.3824,-0.0013963
-3.3529,-0.0023883
-3.3235,-0.002854
-3.2941,-0.0038157
-3.2647,-0.0047221
-3.2353,-0.0050132
-3.2059,-0.0058353
-3.1765,-0.0058444
-3.1471,-0.0057769
-3.1176,-0.0063577
-3.0882,-0.0060363
-3.0588,-0.0066016
-3.0294,-0.0070801
-3,-0.0064794
-2.9706,-0.0068783
-2.9412,-0.0059814
-2.9118,-0.0050358
-2.8824,-0.0052709
-2.8529,-0.0040898
-2.8235,-0.0044445
-2.7941,-0.004756
-2.7647,-0.0034092
-2.7353,-0.0038069
-2.7059,-0.0022312
-2.6765,-0.00066762
-2.6471,-0.0010739
-2.629,0
-2.5848,0
-2.5588,-0.00054027
-2.55,0
-2.6176,0.00068799
-2.5882,7.0701e-05
-2.5294,0.0012381
-2.5,0.00041837
-2.4706,0.0023553
-2.4412,0.0042892
-2.4118,0.0033644
-2.3824,0.0053908
-2.3529,0.0041981
-2.3235,0.0030111
-2.2941,0.0049612
-2.2647,0.0036196
-2.2353,0.0057093
-2.2059,0.0077899
-2.1765,0.0063124
-2.1471,0.0083641
-2.1176,0.0066547
-2.0882,0.0049608
-2.0588,0.0069303
-2.0294,0.0052032
-2,0.0072587
-1.9706,0.0093106
-1.9412,0.0074773
-1.9118,0.0093929
-1.8824,0.007426
-1.8529,0.0054837
-1.8235,0.0073198
-1.7941,0.0054858
-1.7647,0.0073292
-1.7353,0.0091822
-1.7059,0.0072991
-1.6765,0.0088962
-1.6471,0.0070142
-1.6176,0.005155
-1.5882,0.0066687
-1.5588,0.0050886
-1.5294,0.0065085
-1.5,0.0079568
-1.4706,0.006378
-1.4412,0.0074813
-1.4118,0.0059778
-1.3824,0.0044925
-1.3529,0.0055453
-1.3235,0.0043701
-1.2941,0.005352
-1.2647,0.0063638
-1.2353,0.0051848
-1.2059,0.0059433
-1.1765,0.0047552
-1.1471,0.003593
-1.1176,0.0043401
-1.0882,0.0034123
-1.0588,0.0041726
-1.0294,0.0049636
-1,0.0040306
-0.97059,0.004638
-0.94118,0.0036476
-0.91176,0.00269
-0.88235,0.0032965
-0.85294,0.0025288
-0.82353,0.0031746
-0.79412,0.0038544
-0.76471,0.0030805
-0.73529,0.0036018
-0.70588,0.0027725
-0.67647,0.0019733
-0.64706,0.0024918
-0.61765,0.0018675
-0.58824,0.0024115
-0.55882,0.0029878
-0.52941,0.0023616
-0.5,0.0027917
-0.47059,0.0021464
-0.44118,0.0015002
-0.41176,0.0019216
-0.38235,0.0014711
-0.35294,0.0018908
-0.32353,0.0023097
-0.29412,0.0018638
-0.26471,0.002064
-0.23529,0.0016766
-0.20588,0.001335
-0.17647,0.0015359
-0.14706,0.0014054
-0.11765,0.001541
-0.088235,0.0016899
-0.058824,0.0015777
-0.029412,0.0015826
0,0.0015845
0.029412,0.0015826
0.058824,0.0015777
0.088235,0.0016899
0.11765,0.001541
0.14706,0.0014054
0.17647,0.0015359
0.20588,0.001335
0.23529,0.0016766
0.26471,0.002064
0.29412,0.0018638
0.32353,0.0023097
0.35294,0.0018908
0.38235,0.0014711
0.41176,0.0019216
0.44118,0.0015002
0.47059,0.0021464
0.5,0.0027917
0.52941,0.0023616
0.55882,0.0029878
0.58824,0.0024115
0.61765,0.0018675
0.64706,0.0024918
0.67647,0.0019733
0.70588,0.0027725
0.73529,0.0036018
0.76471,0.0030805
0.79412,0.0038544
0.82353,0.0031746
0.85294,0.0025288
0.88235,0.0032965
0.91176,0.00269
0.94118,0.0036476
0.97059,0.004638
1,0.0040306
1.0294,0.0049636
1.0588,0.0041726
1.0882,0.0034123
1.1176,0.0043401
1.1471,0.003593
1.1765,0.0047552
1.2059,0.0059433
1.2353,0.0051848
1.2647,0.0063638
1.2941,0.005352
1.3235,0.0043701
1.3529,0.0055453
1.3824,0.0044925
1.4118,0.0059778
1.4412,0.0074813
1.4706,0.006378
1.5,0.0079568
1.5294,0.0065085
1.5588,0.0050886
1.5882,0.0066687
1.6176,0.005155
1.6471,0.0070142
1.6765,0.0088962
1.7059,0.0072991
1.7353,0.0091822
1.7647,0.0073292
1.7941,0.0054858
1.8235,0.0073198
1.8529,0.0054837
1.8824,0.007426
1.9118,0.0093929
1.9412,0.0074773
1.9706,0.0093106
2,0.0072587
2.0294,0.0052032
2.0588,0.0069303
2.0882,0.0049608
2.1176,0.0066547
2.1471,0.0083641
2.1765,0.0063124
2.2059,0.0077899
2.2353,0.0057093
2.2647,0.0036196
2.2941,0.0049612
2.3235,0.0030111
2.3529,0.0041981
2.3824,0.0053908
2.4118,0.0033644
2.4412,0.0042892
2.4706,0.0023553
2.5,0.00041837
2.5294,0.0012381
2.55,0
2.5588,-0.00054027
2.5848,0
2.629,0
2.6471,-0.0010739
2.5882,7.0701e-05
2.6176,0.00068799
2.6765,-0.00066762
2.7059,-0.0022312
2.7353,-0.0038069
2.7647,-0.0034092
2.7941,-0.004756
2.8235,-0.0044445
2.8529,-0.0040898
2.8824,-0.0052709
2.9118,-0.0050358
2.9412,-0.0059814
2.9706,-0.0068783
3,-0.0064794
3.0294,-0.0070801
3.0588,-0.0066016
3.0882,-0.0060363
3.1176,-0.0063577
3.1471,-0.0057769
3.1765,-0.0058444
3.2059,-0.0058353
3.2353,-0.0050132
3.2647,-0.0047221
3.2941,-0.0038157
3.3235,-0.002854
3.3529,-0.0023883
3.3824,-0.0013963
3.4118,-0.00083432
3.4412,-0.00027511
3.4494,0
3.4706,0.00070508
3.5,0.0013173
3.5294,0.0021429
3.5588,0.0029021
3.5882,0.0033119
3.6176,0.0038782
3.6471,0.0040762
3.6765,0.0041491
3.7059,0.0043361
3.7353,0.0042016
3.7647,0.0041179
3.7941,0.0039218
3.8235,0.0034471
3.8529,0.0029711
3.8824,0.0023654
3.9118,0.001721
3.9412,0.0011281
3.9928,0
4,-0.00013385
4.0294,-0.00061968
4.0588,-0.0011547
3.9706,0.00041258
4.0882,-0.0015274
4.1176,-0.0018446
4.1471,-0.0020546
4.1765,-0.0021051
4.2059,-0.0020596
4.2353,-0.0019181
4.2647,-0.0017037
4.2941,-0.0014388
4.3235,-0.0010656
4.3529,-0.00075395
4.3824,-0.00045036
4.4118,-0.0001011
4.422,0
4.4412,0.00018822
4.4706,0.00043511
4.5,0.00062497
4.5294,0.00074243
4.5588,0.00079284
4.5882,0.00079702
4.6176,0.00075902
4.6471,0.00068278
4.6765,0.0005437
4.7059,0.0004266
4.7353,0.00030894
4.7647,0.00016811
4.8051,0
4.8235,-7.243e-05
4.8529,-0.00017118
4.8824,-0.00024436
4.7941,4.339e-05
4.9118,-0.00029727
4.9412,-0.00033265
4.9706,-0.00035681
5,-0.000376
