"x","y"
-5,-0.006868
-4.9706,-0.005906
-4.9412,-0.0068087
-4.9118,-0.0076773
-4.8824,-0.0065752
-4.8529,-0.0073565
-4.8235,-0.0061111
-4.7941,-0.004835
-4.7647,-0.0055103
-4.7353,-0.0041412
-4.7059,-0.0048306
-4.6765,-0.0054992
-4.6471,-0.0040329
-4.6176,-0.0046965
-4.5882,-0.0031194
-4.5588,-0.0015476
-4.5294,-0.0021953
-4.5,-0.0005447
-4.4706,-0.0012783
-4.4412,-0.0020192
-4.4118,-0.00035906
-4.3824,-0.0011994
-4.3616,0
-4.3529,0.00049908
-4.3235,0.0021761
-4.2941,0.0012567
-4.2647,0.002966
-4.2353,0.0018997
-4.2059,0.00081439
-4.1765,0.0024324
-4.1471,0.0012194
-4.1176,0.0028424
-4.0882,0.0044405
-4.0588,0.0031041
-4.0294,0.0046801
-4,0.0032077
-3.9706,0.0017244
-3.9412,0.0032183
-3.9118,0.0016567
-3.8824,0.0031499
-3.8529,0.0046368
-3.8235,0.0030129
-3.7941,0.0044774
-3.7647,0.0028191
-3.7353,0.0011793
-3.7059,0.0026455
-3.6765,0.0010404
-3.6471,0.0025211
-3.6176,0.0040264
-3.5882,0.0024725
-3.5588,0.0039702
-3.5294,0.002502
-3.5,0.001072
-3.4706,0.002634
-3.4412,0.0013532
-3.4118,0.0028957
-3.3824,0.0044719
-3.3529,0.003286
-3.3235,0.0047857
-3.2941,0.0037403
-3.2647,0.0027093
-3.2353,0.0042138
-3.2059,0.0033769
-3.1765,0.0047514
-3.1471,0.0061295
-3.1176,0.0052926
-3.0882,0.0064887
-3.0588,0.0057086
-3.0294,0.0049011
-3,0.0059912
-2.9706,0.0052862
-2.9412,0.0062116
-2.9118,0.0071085
-2.8824,0.0063
-2.8529,0.0069986
-2.8235,0.0061562
-2.7941,0.0052824
-2.7647,0.0058699
-2.7353,0.0050661
-2.7059,0.0055544
-2.6765,0.0060338
-2.6471,0.0051841
-2.6176,0.0055426
-2.5882,0.004697
-2.5588,0.003862
-2.5294,0.0042332
-2.5,0.0035171
-2.4706,0.0039047
-2.4412,0.0043188
-2.4118,0.0036614
-2.3824,0.0040531
-2.3529,0.0034252
-2.3235,0.0028237
-2.2941,0.0032726
-2.2647,0.0027877
-2.2353,0.0032769
-2.2059,0.0037818
-2.1765,0.0033212
-2.1471,0.0037822
-2.1176,0.0032805
-2.0882,0.002779
-2.0588,0.0032167
-2.0294,0.0027683
-2,0.0032166
-1.9706,0.0036591
-1.9412,0.0031667
-1.9118,0.0035141
-1.8824,0.0029486
-1.8529,0.0023828
-1.8235,0.0027006
-1.7941,0.002186
-1.7647,0.0025365
-1.7353,0.0028942
-1.7059,0.0023697
-1.6765,0.0026657
-1.6471,0.0021104
-1.6176,0.0015729
-1.5882,0.0018882
-1.5588,0.0014309
-1.5294,0.0017968
-1.5,0.0021788
-1.4706,0.0017333
-1.4412,0.0020718
-1.4118,0.0016014
-1.3824,0.0011445
-1.3529,0.0014846
-1.3235,0.0010938
-1.2941,0.0014647
-1.2647,0.0018449
-1.2353,0.0014413
-1.2059,0.001756
-1.1765,0.0013177
-1.1471,0.00088956
-1.1176,0.0011917
-1.0882,0.00082193
-1.0588,0.001146
-1.0294,0.0014819
-1,0.0011015
-0.97059,0.0013775
-0.94118,0.00097871
-0.91176,0.00059461
-0.88235,0.00086814
-0.85294,0.00054844
-0.82353,0.00083647
-0.79412,0.00114
-0.76471,0.00081618
-0.73529,0.0010677
-0.70588,0.00073696
-0.67647,0.00041751
-0.64706,0.00066209
-0.61765,0.00040946
-0.58824,0.00064822
-0.55882,0.00089991
-0.52941,0.0006424
-0.5,0.00083928
-0.47059,0.00058757
-0.44118,0.00033436
-0.41176,0.00052181
-0.38235,0.00034696
-0.35294,0.00051423
-0.32353,0.00068144
-0.29412,0.00050782
-0.26471,0.00059494
-0.23529,0.00045505
-0.20588,0.00033201
-0.17647,0.00041646
-0.14706,0.00036695
-0.11765,0.00041836
-0.088235,0.00047448
-0.058824,0.00043088
-0.029412,0.00043401
0,0.00043516
0.029412,0.00043401
0.058824,0.00043088
