0.1	0.01	-0.046101248770974275
0.2	0.01	-0.05280839168739002
0.30000000000000004	0.01	-0.03188327511495635
0.4	0.01	0.009807165493816924
0.5	0.01	0.06009442088685287
0.6	0.01	0.09991711060868746
0.7000000000000001	0.01	0.09976914773459325
0.8	0.01	0.01724654730315492
0.9	0.01	-0.16483368395454923
1.	0.01	-0.2024555705448191
1.1	0.01	1.103494094981235
1.2000000000000002	0.01	6.690475923486894
1.2845283144257078	0.01	16.91522144734549
0.1	0.02	-0.0460889719771924
0.2	0.02	-0.05280747596583546
0.30000000000000004	0.02	-0.031909523727856846
0.4	0.02	0.009746902032969726
0.5	0.02	0.06000289583063053
0.6	0.02	0.09980963003222569
0.7000000000000001	0.02	0.09970734406265547
0.8	0.02	0.01746092205931571
0.9	0.02	-0.16386384650875796
1.	0.02	-0.2011449241423297
1.1	0.02	1.0983082259214025
1.2000000000000002	0.02	6.654075787804721
1.2842587887242582	0.02	16.77798942271272
0.1	0.03	-0.04606851015931493
0.2	0.03	-0.052805932298208506
0.30000000000000004	0.03	-0.03195323147740736
0.4	0.03	0.009646523900949139
0.5	0.03	0.05985044789674443
0.6	0.03	0.09963065608181967
0.7000000000000001	0.03	0.0996043943987236
0.8	0.03	0.017816811635687185
0.9	0.03	-0.16225387186195345
1.	0.03	-0.19897047727854195
1.1	0.03	1.0896968656927946
1.2000000000000002	0.03	6.593655012284751
1.2838098340733846	0.03	16.551144932831605
0.1	0.04	-0.04603986257996736
0.2	0.04	-0.052803734505195495
0.30000000000000004	0.04	-0.03201433848207937
0.4	0.04	0.009506122485419419
0.5	0.04	0.05963721747960993
0.6	0.04	0.09938042810332842
0.7000000000000001	0.04	0.09946038224193075
0.8	0.04	0.018312122089357924
0.9	0.04	-0.16001334555004926
1.	0.04	-0.19594709799831328
1.1	0.04	1.0777074265741093
1.2000000000000002	0.04	6.509580966643594
1.2831818325111188	0.04	16.237470699842333
0.1	0.05	-0.04600302821679397
0.2	0.05	-0.05280084597223052
0.30000000000000004	0.05	-0.032092760960499254
0.4	0.05	0.009325825596762975
0.5	0.05	0.059363400443973764
0.6	0.05	0.0990592788524
0.7000000000000001	0.05	0.09927542213516091
0.8	0.05	0.018943939008735672
0.9	0.05	-0.15715559545359076
1.	0.05	-0.19209544683515373
1.1	0.05	1.0624058473397535
1.2000000000000002	0.05	6.402364369108952
1.2823753184123683	0.05	15.84080172630859
0.1	0.060000000000000005	-0.045958005772414684
0.2	0.060000000000000005	-0.05279721968595487
0.30000000000000004	0.060000000000000005	-0.032188391284153364
