   4.1168527482894071e-06	   1.5965517241379317e+00	
   1.1770493692981583e-01	   1.5034482758620693e+00	
   2.5971577248624961e-01	   1.4293103448275866e+00	
   4.0448901623686706e-01	   1.3982758620689659e+00	
   5.5927032901887153e-01	   1.3758620689655177e+00	
   7.0257797319105486e-01	   1.3586206896551729e+00	
   8.4877564799262262e-01	   1.3310344827586209e+00	
   9.2639067285841326e-01	   1.2258620689655175e+00	
   9.6117396172973701e-01	   1.0586206896551729e+00	
   9.7734084247274666e-01	   8.8793103448275901e-01	
   9.9072473075783041e-01	   6.8275862068965565e-01	
   1.0014326647564471e+00	   3.9827586206896587e-01	
