   2.8694404591105408e-03	   1.6017316017316015e+00	
   8.7517934002869710e-02	   1.4251082251082248e+00	
   1.6642754662840767e-01	   1.2640692640692639e+00	
   2.7546628407460572e-01	   1.0961038961038960e+00	
   4.0746054519368768e-01	   9.9393939393939390e-01	
   5.6527977044476363e-01	   9.8181818181818170e-01	
   7.1162123385939791e-01	   9.8181818181818170e-01	
   8.3644189383070344e-01	   9.0909090909090906e-01	
   9.1391678622668626e-01	   7.5670995670995667e-01	
   9.6413199426111951e-01	   5.7489177489177479e-01	
   9.9282639885222412e-01	   4.4848484848484854e-01	
   1.0043041606886660e+00	   4.0000000000000002e-01	
