Grouping:(6, 0)-Ainit
# x 	 y
0.0000000000000000E+000	-2.6560159484369938E-004
5.0000000000000001E-003	-5.8072964575198349E-005
1.0000000000000000E-002	6.1493314829600882E-005
1.4999999999999999E-002	1.5472567884828133E-004
2.0000000000000000E-002	2.2641088651511522E-004
2.5000000000000001E-002	2.7473710009246968E-004
3.0000000000000002E-002	3.0330476587187033E-004
3.5000000000000003E-002	3.1785736982197177E-004
4.0000000000000001E-002	3.2290583485301833E-004
4.4999999999999998E-002	3.2125504315786151E-004
4.9999999999999996E-002	3.1474799561098557E-004
5.4999999999999993E-002	3.0471841331420214E-004
5.9999999999999991E-002	2.9232440561137912E-004
6.4999999999999988E-002	2.7813383861739993E-004
6.9999999999999993E-002	2.6273336464280599E-004
7.4999999999999997E-002	2.4669909260598692E-004
8.0000000000000002E-002	2.3026251029840158E-004
8.5000000000000006E-002	2.1397350557389978E-004
9.0000000000000011E-002	1.9768087095433626E-004
9.5000000000000015E-002	1.8159224599302573E-004
1.0000000000000002E-001	1.6580864974677722E-004
1.0500000000000002E-001	1.5041832655253147E-004
1.1000000000000003E-001	1.3553595944611541E-004
1.1500000000000003E-001	1.2127102739129673E-004
1.2000000000000004E-001	1.0772026516203005E-004
1.2500000000000003E-001	9.4754821603141323E-005
1.3000000000000003E-001	8.2834576179313652E-005
1.3500000000000004E-001	7.1832617346103002E-005
1.4000000000000004E-001	6.1735808038354466E-005
1.4500000000000005E-001	5.2547099331829685E-005
1.5000000000000005E-001	4.4197715153520093E-005
1.5500000000000005E-001	3.6706409471033012E-005
1.6000000000000006E-001	3.0072213166895932E-005
1.6500000000000006E-001	2.4283420225889166E-005
1.7000000000000007E-001	1.9318997482784048E-005
1.7500000000000007E-001	1.5154598470035721E-005
1.8000000000000008E-001	1.1765616413790660E-005
1.8500000000000008E-001	9.1280901377974299E-006
1.9000000000000009E-001	7.2183510133443793E-006
1.9500000000000009E-001	6.0129277819630150E-006
2.0000000000000009E-001	5.4887010242633264E-006
2.0500000000000010E-001	5.6230267273930608E-006
2.1000000000000010E-001	6.3937751245637814E-006
2.1500000000000011E-001	7.7746018059234952E-006
2.2000000000000011E-001	9.7435253775679187E-006
2.2500000000000012E-001	1.2739481625470838E-005
2.3000000000000012E-001	1.5961361362875931E-005
2.3500000000000013E-001	1.9859931758529759E-005
2.4000000000000013E-001	2.4840965617288907E-005
2.4500000000000013E-001	2.9965501729018665E-005
2.5000000000000011E-001	3.5386218484842485E-005
2.5500000000000012E-001	4.1361298513508081E-005
2.6000000000000012E-001	4.1556691177038543E-005
2.6500000000000012E-001	6.5955253075411404E-005
2.7000000000000013E-001	6.2543980959428407E-005
2.7500000000000013E-001	9.0579292993273213E-005
2.8000000000000014E-001	7.4796612382762033E-005
2.8500000000000014E-001	8.0174447306283967E-005
2.9000000000000015E-001	8.6648007448187698E-005
2.9500000000000015E-001	9.4106467420547387E-005
3.0000000000000016E-001	1.0216780235483814E-004
3.0500000000000016E-001	1.1056435185053348E-004
3.1000000000000016E-001	1.1918627704165681E-004
3.1500000000000017E-001	1.2798817922127177E-004
3.2000000000000017E-001	1.3694191482527385E-004
3.2500000000000018E-001	1.4601982307020512E-004
3.3000000000000018E-001	1.5519482166340278E-004
3.3500000000000019E-001	1.6444326434035696E-004
3.4000000000000019E-001	1.7374599942364882E-004
3.4500000000000020E-001	1.8308765696596396E-004
3.5000000000000020E-001	1.9245559809131274E-004
3.5500000000000020E-001	2.0183901928601882E-004
3.6000000000000021E-001	2.1122854364934312E-004
3.6500000000000021E-001	2.2061567313837161E-004
3.7000000000000022E-001	2.2999312696730297E-004
3.7500000000000022E-001	2.3935445773453728E-004
3.8000000000000023E-001	2.4869372692741298E-004
3.8500000000000023E-001	2.5800590237825194E-004
3.9000000000000024E-001	2.6728634326094033E-004
3.9500000000000024E-001	2.7651999283121657E-004
4.0000000000000024E-001	2.8570326146818808E-004
4.0500000000000025E-001	2.9483803341253751E-004
4.1000000000000025E-001	3.0392464759916978E-004
4.1500000000000026E-001	3.1296136654764684E-004
4.2000000000000026E-001	3.2194500716952200E-004
4.2500000000000027E-001	3.3087232551715442E-004
4.3000000000000027E-001	3.3974030078957033E-004
