4250 34.3138959
4250 33.9801263
4250 33.9801263
4250 34.3138959
11662 984.4614341
11662 994.7229636
11662 994.7229636
11662 984.4614341
34000 13008.3168128
34000 13246.2081608
34000 13008.3168128
34000 13246.2081608
74698 41003.179468
74698 41003.179468
167042 145116.3039116
167042 145116.3039116
531250 505158.8030476
531250 505158.8030476
