-0.884344553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.090738490	0.241329141	0.013934193	0.000543783	0.000016519	3.668933070e-7	1.250392100e-9	-1.578929330e-10	5.537912390e-12	3.926273110e-13	-1.183392970e-15	-1.661973850e-16	1.446835180e-18	1.465908240e-20	-1.905415870e-22	4.391099760e-25	1.026271450e-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.662214180	-0.383458664	-0.043988462	-0.003330120	-0.000194257	-0.000010599	-4.912826300e-7	-2.194395730e-9	8.869571700e-10	-4.048308840e-11	-4.091780710e-12	9.193663840e-14	3.692344950e-15	-1.324019180e-16	5.228545200e-19	1.624166130e-20	-1.522201320e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.655544403	0.227265534	0.039276317	0.004479939	0.000379243	0.000028228	2.364920380e-6	1.334926660e-7	-7.423671230e-9	-7.965423520e-10	9.658071620e-11	5.181503190e-12	-4.269126560e-13	-1.607052560e-15	5.886614940e-16	-1.157469300e-17	3.200365550e-20	6.599133590e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.301806201	-0.139835928	-0.032478735	-0.005018695	-0.000574296	-0.000052600	-4.967540080e-6	-5.789264410e-7	-2.409108040e-8	6.361700430e-9	2.286071700e-10	-9.900348510e-11	-1.137818970e-12	5.900530220e-13	-1.725873170e-14	-3.940213890e-16	2.219708600e-17	-2.495933230e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.158122816	0.091414665	0.026593189	0.005210335	0.000767708	0.000089165	8.787349890e-6	1.057290770e-6	1.461090810e-7	-7.869132910e-10	-3.079880130e-9	9.454543770e-11	5.728028050e-11	-2.316409200e-12	-3.522609720e-13	2.696853180e-14	-4.705172110e-16	-5.159120610e-18	1.605651500e-19	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.087881786	-0.060648882	-0.020941862	-0.004883487	-0.000871336	-0.000124990	-0.000014555	-1.533777350e-6	-2.380781830e-7	-3.164204040e-8	3.454777820e-9	9.867476300e-10	-1.329625210e-10	-1.855597870e-11	2.528025040e-12	4.418447280e-14	-1.482390160e-14	6.016954750e-16	-7.590799760e-18	0	0	0	0	0	0	0	0	0	0	0	0	0
0.050216244	0.040386846	0.016060212	0.004239875	0.000854399	0.000141343	0.000019448	2.184702000e-6	2.562225460e-7	5.107681570e-8	4.001523280e-9	-1.838189010e-9	-1.619107480e-10	7.096484570e-11	1.429150190e-12	-1.279991360e-12	7.296157240e-14	1.128144060e-15	-1.656404670e-16	3.109770480e-18	0	0	0	0	0	0	0	0	0	0	0	0
-0.028982331	-0.026853620	-0.012251078	-0.003624094	-0.000790310	-0.000139586	-0.000020930	-2.608806350e-6	-2.665177200e-7	-4.088132680e-8	-8.770492920e-9	6.113704890e-10	5.509379810e-10	-2.387812260e-11	-2.127425960e-11	1.555933010e-12	3.527701110e-13	-5.013863270e-14	2.155180390e-15	-3.026074380e-17	0	0	0	0	0	0	0	0	0	0	0	0
0.016664506	0.017575308	0.009237289	0.003139437	0.000760531	0.000141597	0.000021649	2.773431180e-6	2.737037760e-7	2.451826110e-8	6.636697700e-9	5.631016550e-10	-5.309669360e-10	-7.220476320e-11	2.366353930e-11	2.317758610e-12	-7.225788320e-13	-2.248584730e-14	1.184287510e-14	-7.616141950e-16	1.515037980e-17	0	0	0	0	0	0	0	0	0	0	0
