Grouping:(6, 0) J686
# x 	 y
0.0000000000000000E+000	2.1389080282593223E-004
5.0000000000000001E-003	2.3940672476939286E-004
1.0000000000000000E-002	5.6003136017577680E-004
1.4999999999999999E-002	1.2337211014683161E-003
2.0000000000000000E-002	2.2515000810065006E-003
2.5000000000000001E-002	3.6035815190048905E-003
3.0000000000000002E-002	5.2803333663154371E-003
3.5000000000000003E-002	7.2713975268492697E-003
4.0000000000000001E-002	9.5648391253293861E-003
4.4999999999999998E-002	1.2164080404448588E-002
4.9999999999999996E-002	1.5010993677709151E-002
5.4999999999999993E-002	1.8115663099312444E-002
5.9999999999999991E-002	2.1479269845508048E-002
6.4999999999999988E-002	2.5076738789989384E-002
6.9999999999999993E-002	2.8865608589059018E-002
7.4999999999999997E-002	3.2889629979632948E-002
8.0000000000000002E-002	3.7086288781212971E-002
8.5000000000000006E-002	4.1427003659340954E-002
9.0000000000000011E-002	4.5702497504854174E-002
9.5000000000000015E-002	5.0324404810270472E-002
1.0000000000000002E-001	5.5030904105356673E-002
1.0500000000000002E-001	5.9733686459461026E-002
1.1000000000000003E-001	6.4562833220594931E-002
1.1500000000000003E-001	6.9388862108168026E-002
1.2000000000000004E-001	7.4210024898234639E-002
1.2500000000000003E-001	7.9066857741927718E-002
1.3000000000000003E-001	8.3651001499443711E-002
1.3500000000000004E-001	8.8371261875733895E-002
1.4000000000000004E-001	9.2609867692420370E-002
1.4500000000000005E-001	9.6959314034816863E-002
1.5000000000000005E-001	1.0109200904152678E-001
1.5500000000000005E-001	1.0502547289659957E-001
1.6000000000000006E-001	1.0874774996127544E-001
1.6500000000000006E-001	1.1224962746631008E-001
1.7000000000000007E-001	1.1551865670234231E-001
1.7500000000000007E-001	1.1854789216055540E-001
1.8000000000000008E-001	1.2159624947145405E-001
1.8500000000000008E-001	1.2415970113490635E-001
1.9000000000000009E-001	1.2649792176543498E-001
1.9500000000000009E-001	1.2841130371603870E-001
2.0000000000000009E-001	1.3015806716924255E-001
2.0500000000000010E-001	1.3178630912826689E-001
2.1000000000000010E-001	1.3300943504190652E-001
2.1500000000000011E-001	1.3407998836229931E-001
2.2000000000000011E-001	1.3494246115049038E-001
2.2500000000000012E-001	1.3555394840871354E-001
2.3000000000000012E-001	1.3585005718769025E-001
2.3500000000000013E-001	1.3581287990925595E-001
2.4000000000000013E-001	1.3567729176157137E-001
2.4500000000000013E-001	1.3520798076127036E-001
2.5000000000000011E-001	1.3451771964359774E-001
2.5500000000000012E-001	1.3352406176966541E-001
2.6000000000000012E-001	1.3252542353909533E-001
2.6500000000000012E-001	1.3107484289043403E-001
2.7000000000000013E-001	1.2953889902223356E-001
2.7500000000000013E-001	1.2769411352557850E-001
2.8000000000000014E-001	1.2560689730924304E-001
2.8500000000000014E-001	1.2331528278002023E-001
2.9000000000000015E-001	1.2079317841181560E-001
2.9500000000000015E-001	1.1811081816794160E-001
3.0000000000000016E-001	1.1515032682992650E-001
3.0500000000000016E-001	1.1203675856049927E-001
3.1000000000000016E-001	1.0875834846639629E-001
3.1500000000000017E-001	1.0538870012899788E-001
3.2000000000000017E-001	1.0175837447713229E-001
3.2500000000000018E-001	9.8016114814385991E-002
3.3000000000000018E-001	9.4074293669389061E-002
3.3500000000000019E-001	9.0107223951844992E-002
3.4000000000000019E-001	8.6066678657445883E-002
3.4500000000000020E-001	8.1845012653601557E-002
3.5000000000000020E-001	7.7594820510830192E-002
3.5500000000000020E-001	7.3155871860426144E-002
3.6000000000000021E-001	6.8698529589653806E-002
3.6500000000000021E-001	6.4138703293343743E-002
3.7000000000000022E-001	5.9554627890592994E-002
3.7500000000000022E-001	5.4879481010556841E-002
3.8000000000000023E-001	5.0173187963770086E-002
3.8500000000000023E-001	4.5507150313379582E-002
3.9000000000000024E-001	4.0800821204610545E-002
3.9500000000000024E-001	3.5682868575271108E-002
4.0000000000000024E-001	3.0767805265107182E-002
4.0500000000000025E-001	2.5841879312954865E-002
4.1000000000000025E-001	2.0853575832561436E-002
4.1500000000000026E-001	1.6029298178401295E-002
4.2000000000000026E-001	1.1134426666302689E-002
4.2500000000000027E-001	6.2362977300995026E-003
4.3000000000000027E-001	1.4436270676321406E-003
4.3500000000000028E-001	-3.3062298568009591E-003
4.4000000000000028E-001	-8.0075191682050760E-003
4.4500000000000028E-001	-1.2649028100607656E-002
4.5000000000000029E-001	-1.7219017509938841E-002
4.5500000000000029E-001	-2.1702027833827280E-002
4.6000000000000030E-001	-2.6296720382588987E-002
4.6500000000000030E-001	-3.0528326494405508E-002
4.7000000000000031E-001	-3.4562990298155370E-002
4.7500000000000031E-001	-3.8635516705452899E-002
4.8000000000000032E-001	-4.2469208520095426E-002
4.8500000000000032E-001	-4.6116137261010708E-002
4.9000000000000032E-001	-4.9707737818617224E-002
4.9500000000000033E-001	-5.3126336699583387E-002
5.0000000000000033E-001	-5.6117189631623016E-002
5.0500000000000034E-001	-5.8840733816203000E-002
5.1000000000000034E-001	-6.1311002226465877E-002
5.1500000000000035E-001	-6.3585677071367599E-002
5.2000000000000035E-001	-6.5647994518538075E-002
5.2500000000000036E-001	-6.7480292113502843E-002
5.3000000000000036E-001	-6.9195993632336250E-002
5.3500000000000036E-001	-7.0628457701593705E-002
5.4000000000000037E-001	-7.1749665984852107E-002
5.4500000000000037E-001	-7.2536749020346264E-002
5.5000000000000038E-001	-7.3073080193153714E-002
5.5500000000000038E-001	-7.3363288237757160E-002
5.6000000000000039E-001	-7.3410023870590410E-002
5.6500000000000039E-001	-7.3219769652480018E-002
5.7000000000000040E-001	-7.2801020667067118E-002
5.7500000000000040E-001	-7.2163664402846425E-002
5.8000000000000040E-001	-7.1318674110068800E-002
5.8500000000000041E-001	-7.0277893893759977E-002
5.9000000000000041E-001	-6.9053622317479441E-002
5.9500000000000042E-001	-6.7658621146547332E-002
